i,j,x,y,ux,uy,vorticity
18,112,1.44531252e-04,8.78906285e-04,5.70957586e-02,4.24227230e-02,-6.82830566e+02
19,112,1.52343753e-04,8.78906285e-04,5.92133403e-02,3.97043191e-02,-7.08155884e+02
20,112,1.60156254e-04,8.78906285e-04,6.11882731e-02,3.68902609e-02,-7.31774780e+02
21,112,1.67968756e-04,8.78906285e-04,6.30157962e-02,3.39873321e-02,-7.53630981e+02
22,112,1.75781257e-04,8.78906285e-04,6.46915063e-02,3.10025271e-02,-7.73671143e+02
23,112,1.83593758e-04,8.78906285e-04,6.62113726e-02,2.79430337e-02,-7.91847656e+02
24,112,1.91406260e-04,8.78906285e-04,6.75717220e-02,2.48162281e-02,-8.08116516e+02
25,112,1.99218761e-04,8.78906285e-04,6.87692910e-02,2.16296334e-02,-8.22439270e+02
26,112,2.07031262e-04,8.78906285e-04,6.98011965e-02,1.83909275e-02,-8.34779907e+02
27,112,2.14843763e-04,8.78906285e-04,7.06649348e-02,1.51079204e-02,-8.45109863e+02
28,112,2.22656265e-04,8.78906285e-04,7.13584423e-02,1.17885144e-02,-8.53403931e+02
29,112,2.30468766e-04,8.78906285e-04,7.18800351e-02,8.44070967e-03,-8.59641846e+02
30,112,2.38281267e-04,8.78906285e-04,7.22284690e-02,5.07257087e-03,-8.63808167e+02
31,112,2.46093754e-04,8.78906285e-04,7.24028945e-02,1.69221929e-03,-8.65895020e+02
32,112,2.53906270e-04,8.78906285e-04,7.24028945e-02,-1.69222534e-03,-8.65895020e+02
33,112,2.61718757e-04,8.78906285e-04,7.22284690e-02,-5.07257646e-03,-8.63808228e+02
34,112,2.69531272e-04,8.78906285e-04,7.18800351e-02,-8.44071619e-03,-8.59641357e+02
35,112,2.77343759e-04,8.78906285e-04,7.13584423e-02,-1.17885126e-02,-8.53403809e+02
36,112,2.85156275e-04,8.78906285e-04,7.06649348e-02,-1.51079250e-02,-8.45109985e+02
37,112,2.92968762e-04,8.78906285e-04,6.98011965e-02,-1.83909275e-02,-8.34779907e+02
38,112,3.00781277e-04,8.78906285e-04,6.87692910e-02,-2.16296371e-02,-8.22439087e+02
39,112,3.08593764e-04,8.78906285e-04,6.75717294e-02,-2.48162244e-02,-8.08116028e+02
40,112,3.16406251e-04,8.78906285e-04,6.62113726e-02,-2.79430300e-02,-7.91848022e+02
41,112,3.24218767e-04,8.78906285e-04,6.46915063e-02,-3.10025290e-02,-7.73671387e+02
42,112,3.32031253e-04,8.78906285e-04,6.30157962e-02,-3.39873321e-02,-7.53630859e+02
43,112,3.39843769e-04,8.78906285e-04,6.11882657e-02,-3.68902646e-02,-7.31774536e+02
44,112,3.47656256e-04,8.78906285e-04,5.92133403e-02,-3.97043116e-02,-7.08155640e+02
45,112,3.55468772e-04,8.78906285e-04,5.70957549e-02,-4.24227230e-02,-6.82830811e+02
46,112,3.63281259e-04,8.78906285e-04,5.48406243e-02,-4.50389236e-02,-6.55861084e+02
47,112,3.71093774e-04,8.78906285e-04,5.24533764e-02,-4.75466363e-02,-6.27310730e+02
48,112,3.78906261e-04,8.78906285e-04,4.99397665e-02,-4.99397852e-02,-5.97248291e+02
49,112,3.86718777e-04,8.78906285e-04,4.73058522e-02,-5.22126257e-02,-5.65748657e+02
50,112,3.94531264e-04,8.78906285e-04,4.45579737e-02,-5.43596856e-02,-5.32886719e+02
51,112,4.02343780e-04,8.78906285e-04,4.17027362e-02,-5.63757978e-02,-4.98739441e+02
52,112,4.10156266e-04,8.78906285e-04,3.87470499e-02,-5.82560822e-02,-4.63391296e+02
53,112,4.17968782e-04,8.78906285e-04,3.56980041e-02,-5.99960387e-02,-4.26926819e+02
54,112,4.25781269e-04,8.78906285e-04,3.25629711e-02,-6.15914464e-02,-3.89432770e+02
55,112,4.33593785e-04,8.78906285e-04,2.93494742e-02,-6.30384758e-02,-3.51002075e+02
56,112,4.41406271e-04,8.78906285e-04,2.60652918e-02,-6.43336475e-02,-3.11725128e+02
57,112,4.49218758e-04,8.78906285e-04,2.27183141e-02,-6.54738247e-02,-2.71696899e+02
58,112,4.57031274e-04,8.78906285e-04,1.93165913e-02,-6.64562732e-02,-2.31014587e+02
59,112,4.64843761e-04,8.78906285e-04,1.58683453e-02,-6.72786236e-02,-1.89776291e+02
60,112,4.72656277e-04,8.78906285e-04,1.23818591e-02,-6.79389015e-02,-1.48079803e+02
61,112,4.80468763e-04,8.78906285e-04,8.86555854e-03,-6.84354976e-02,-1.06026291e+02
62,112,4.88281250e-04,8.78906285e-04,5.32790041e-03,-6.87672272e-02,-6.37186737e+01
63,112,4.96093766e-04,8.78906285e-04,1.77739002e-03,-6.89333007e-02,-2.12569656e+01
64,112,5.03906282e-04,8.78906285e-04,-1.77740259e-03,-6.89333007e-02,2.12570419e+01
65,112,5.11718797e-04,8.78906285e-04,-5.32789575e-03,-6.87672272e-02,6.37186432e+01
66,112,5.19531255e-04,8.78906285e-04,-8.86555389e-03,-6.84354976e-02,1.06026230e+02
67,112,5.27343771e-04,8.78906285e-04,-1.23818712e-02,-6.79389015e-02,1.48079865e+02
68,112,5.35156287e-04,8.78906285e-04,-1.58683416e-02,-6.72786236e-02,1.89776184e+02
69,112,5.42968803e-04,8.78906285e-04,-1.93166025e-02,-6.64562732e-02,2.31014709e+02
70,112,5.50781260e-04,8.78906285e-04,-2.27183104e-02,-6.54738247e-02,2.71696777e+02
71,112,5.58593776e-04,8.78906285e-04,-2.60652900e-02,-6.43336475e-02,3.11725006e+02
72,112,5.66406292e-04,8.78906285e-04,-2.93494891e-02,-6.30384758e-02,3.51001831e+02
73,112,5.74218750e-04,8.78906285e-04,-3.25629488e-02,-6.15914501e-02,3.89432770e+02
74,112,5.82031265e-04,8.78906285e-04,-3.56979966e-02,-5.99960387e-02,4.26926819e+02
75,112,5.89843781e-04,8.78906285e-04,-3.87470461e-02,-5.82560860e-02,4.63391998e+02
76,112,5.97656297e-04,8.78906285e-04,-4.17027511e-02,-5.63757867e-02,4.98738983e+02
77,112,6.05468755e-04,8.78906285e-04,-4.45579551e-02,-5.43596968e-02,5.32885498e+02
78,112,6.13281270e-04,8.78906285e-04,-4.73058484e-02,-5.22126295e-02,5.65750122e+02
79,112,6.21093786e-04,8.78906285e-04,-4.99397777e-02,-4.99397740e-02,5.97249939e+02
80,112,6.28906302e-04,8.78906285e-04,-5.24533987e-02,-4.75466140e-02,6.27310059e+02
81,112,6.36718760e-04,8.78906285e-04,-5.48406206e-02,-4.50389273e-02,6.55860107e+02
82,112,6.44531276e-04,8.78906285e-04,-5.70957586e-02,-4.24227156e-02,6.82831726e+02
83,112,6.52343791e-04,8.78906285e-04,-5.92133440e-02,-3.97043042e-02,7.08156555e+02
84,112,6.60156307e-04,8.78906285e-04,-6.11882806e-02,-3.68902422e-02,7.31774048e+02
85,112,6.67968765e-04,8.78906285e-04,-6.30157962e-02,-3.39873321e-02,7.53630249e+02
86,112,6.75781281e-04,8.78906285e-04,-6.46915138e-02,-3.10025197e-02,7.73672180e+02
87,112,6.83593797e-04,8.78906285e-04,-6.62113801e-02,-2.79430170e-02,7.91847046e+02
88,112,6.91406254e-04,8.78906285e-04,-6.75717220e-02,-2.48162299e-02,8.08115784e+02
89,112,6.99218770e-04,8.78906285e-04,-6.87692985e-02,-2.16296278e-02,8.22440552e+02
90,112,7.07031286e-04,8.78906285e-04,-6.98011965e-02,-1.83909163e-02,8.34781006e+02
91,112,7.14843802e-04,8.78906285e-04,-7.06649497e-02,-1.51078980e-02,8.45109436e+02
92,112,7.22656259e-04,8.78906285e-04,-7.13584423e-02,-1.17885172e-02,8.53402954e+02
93,112,7.30468775e-04,8.78906285e-04,-7.18800351e-02,-8.44070315e-03,8.59642944e+02
94,112,7.38281291e-04,8.78906285e-04,-7.22284690e-02,-5.07255644e-03,8.63807617e+02
95,112,7.46093807e-04,8.78906285e-04,-7.24028945e-02,-1.69222150e-03,8.65893921e+02
96,112,7.53906264e-04,8.78906285e-04,-7.24028945e-02,1.69222301e-03,8.65896057e+02
97,112,7.61718780e-04,8.78906285e-04,-7.22284690e-02,5.07259089e-03,8.63807678e+02
98,112,7.69531296e-04,8.78906285e-04,-7.18800351e-02,8.44070595e-03,8.59640869e+02
99,112,7.77343812e-04,8.78906285e-04,-7.13584423e-02,1.17885191e-02,8.53404907e+02
100,112,7.85156270e-04,8.78906285e-04,-7.06649348e-02,1.51079316e-02,8.45108826e+02
101,112,7.92968785e-04,8.78906285e-04,-6.98011965e-02,1.83909163e-02,8.34778870e+02
102,112,8.00781301e-04,8.78906285e-04,-6.87692985e-02,2.16296278e-02,8.22440796e+02
103,112,8.08593817e-04,8.78906285e-04,-6.75717220e-02,2.48162337e-02,8.08116028e+02
104,112,8.16406275e-04,8.78906285e-04,-6.62113801e-02,2.79430207e-02,7.91846924e+02
105,112,8.24218791e-04,8.78906285e-04,-6.46915138e-02,3.10025215e-02,7.73672180e+02
106,112,8.32031306e-04,8.78906285e-04,-6.30157962e-02,3.39873359e-02,7.53630127e+02
107,112,8.39843764e-04,8.78906285e-04,-6.11882806e-02,3.68902422e-02,7.31773804e+02
108,112,8.47656280e-04,8.78906285e-04,-5.92133440e-02,3.97043042e-02,7.08156555e+02
109,112,8.55468796e-04,8.78906285e-04,-5.70957586e-02,4.24227156e-02,6.82831726e+02
110,112,8.63281311e-04,8.78906285e-04,-5.48406206e-02,4.50389273e-02,6.55860107e+02
111,112,8.71093769e-04,8.78906285e-04,-5.24533913e-02,4.75466140e-02,6.27310059e+02
112,112,8.78906285e-04,8.78906285e-04,-4.99397777e-02,4.99397740e-02,5.97249939e+02
113,112,8.86718801e-04,8.78906285e-04,-4.73058484e-02,5.22126295e-02,5.65750122e+02
114,112,8.94531317e-04,8.78906285e-04,-4.45579551e-02,5.43596968e-02,5.32885742e+02
115,112,9.02343774e-04,8.78906285e-04,-4.17027436e-02,5.63757904e-02,4.98738983e+02
116,112,9.10156290e-04,8.78906285e-04,-3.87470461e-02,5.82560860e-02,4.63391754e+02
117,112,9.17968806e-04,8.78906285e-04,-3.56979966e-02,5.99960387e-02,4.26926819e+02
118,112,9.25781322e-04,8.78906285e-04,-3.25629488e-02,6.15914501e-02,3.89432678e+02
119,112,9.33593779e-04,8.78906285e-04,-2.93494854e-02,6.30384758e-02,3.51001953e+02
120,112,9.41406295e-04,8.78906285e-04,-2.60652862e-02,6.43336475e-02,3.11725494e+02
121,112,9.49218811e-04,8.78906285e-04,-2.27182936e-02,6.54738322e-02,2.71696777e+02
122,112,9.57031269e-04,8.78906285e-04,-1.93166025e-02,6.64562732e-02,2.31014252e+02
123,112,9.64843784e-04,8.78906285e-04,-1.58683416e-02,6.72786236e-02,1.89776230e+02
124,112,9.72656300e-04,8.78906285e-04,-1.23818526e-02,6.79389015e-02,1.48079803e+02
125,112,9.80468816e-04,8.78906285e-04,-8.86553526e-03,6.84354976e-02,1.06026581e+02
126,112,9.88281332e-04,8.78906285e-04,-5.32785989e-03,6.87672347e-02,6.37184372e+01
127,112,9.96093848e-04,8.78906285e-04,-1.77734904e-03,6.89333007e-02,2.12562523e+01
0,113,3.90625019e-06,8.86718801e-04,1.85828377e-03,6.52976111e-02,-2.01356544e+01
1,113,1.17187501e-05,8.86718801e-04,5.57037443e-03,6.51402995e-02,-6.03579254e+01
2,113,1.95312514e-05,8.86718801e-04,9.26904567e-03,6.48260638e-02,-1.00434479e+02
3,113,2.73437508e-05,8.86718801e-04,1.29453866e-02,6.43556565e-02,-1.40269501e+02
4,113,3.51562521e-05,8.86718801e-04,1.65905394e-02,6.37302101e-02,-1.79766769e+02
5,113,4.29687534e-05,8.86718801e-04,2.01957300e-02,6.29512295e-02,-2.18830688e+02
6,113,5.07812510e-05,8.86718801e-04,2.37522591e-02,6.20205961e-02,-2.57367126e+02
7,113,5.85937523e-05,8.86718801e-04,2.72515733e-02,6.09405525e-02,-2.95284027e+02
8,113,6.64062536e-05,8.86718801e-04,3.06852367e-02,5.97136915e-02,-3.32489349e+02
9,113,7.42187549e-05,8.86718801e-04,3.40449698e-02,5.83429821e-02,-3.68893616e+02
10,113,8.20312562e-05,8.86718801e-04,3.73226926e-02,5.68317138e-02,-4.04409607e+02
11,113,8.98437575e-05,8.86718801e-04,4.05104980e-02,5.51835336e-02,-4.38950745e+02
12,113,9.76562515e-05,8.86718801e-04,4.36007120e-02,5.34024164e-02,-4.72434265e+02
13,113,1.05468753e-04,8.86718801e-04,4.65858802e-02,5.14926463e-02,-5.04780762e+02
14,113,1.13281254e-04,8.86718801e-04,4.94588315e-02,4.94588204e-02,-5.35910583e+02
15,113,1.21093755e-04,8.86718801e-04,5.22126257e-02,4.73058484e-02,-5.65748657e+02
16,113,1.28906249e-04,8.86718801e-04,5.48406281e-02,4.50389162e-02,-5.94224670e+02
17,113,1.36718751e-04,8.86718801e-04,5.73365241e-02,4.26634736e-02,-6.21269165e+02
18,113,1.44531252e-04,8.86718801e-04,5.96942939e-02,4.01852578e-02,-6.46816223e+02
19,113,1.52343753e-04,8.86718801e-04,6.19082488e-02,3.76102291e-02,-6.70806152e+02
20,113,1.60156254e-04,8.86718801e-04,6.39730617e-02,3.49445902e-02,-6.93179565e+02
21,113,1.67968756e-04,8.86718801e-04,6.58837631e-02,3.21947671e-02,-7.13882202e+02
22,113,1.75781257e-04,8.86718801e-04,6.76357374e-02,2.93673873e-02,-7.32866089e+02
23,113,1.83593758e-04,8.86718801e-04,6.92247748e-02,2.64692586e-02,-7.50083618e+02
24,113,1.91406260e-04,8.86718801e-04,7.06470385e-02,2.35073678e-02,-7.65494873e+02
25,113,1.99218761e-04,8.86718801e-04,7.18991160e-02,2.04888396e-02,-7.79062256e+02
26,113,2.07031262e-04,8.86718801e-04,7.29779750e-02,1.74209513e-02,-7.90751709e+02
27,113,2.14843763e-04,8.86718801e-04,7.38810301e-02,1.43110966e-02,-8.00536987e+02
28,113,2.22656265e-04,8.86718801e-04,7.46060982e-02,1.11667635e-02,-8.08393494e+02
29,113,2.30468766e-04,8.86718801e-04,7.51514360e-02,7.99552910e-03,-8.14302429e+02
30,113,2.38281267e-04,8.86718801e-04,7.55157173e-02,4.80503263e-03,-8.18248657e+02
31,113,2.46093754e-04,8.86718801e-04,7.56980851e-02,1.60296808e-03,-8.20225708e+02
32,113,2.53906270e-04,8.86718801e-04,7.56980851e-02,-1.60297379e-03,-8.20225708e+02
33,113,2.61718757e-04,8.86718801e-04,7.55157173e-02,-4.80503775e-03,-8.18248657e+02
34,113,2.69531272e-04,8.86718801e-04,7.51514360e-02,-7.99553469e-03,-8.14301880e+02
35,113,2.77343759e-04,8.86718801e-04,7.46060982e-02,-1.11667607e-02,-8.08393433e+02
36,113,2.85156275e-04,8.86718801e-04,7.38810301e-02,-1.43111013e-02,-8.00537109e+02
37,113,2.92968762e-04,8.86718801e-04,7.29779750e-02,-1.74209494e-02,-7.90751770e+02
38,113,3.00781277e-04,8.86718801e-04,7.18991160e-02,-2.04888452e-02,-7.79062134e+02
39,113,3.08593764e-04,8.86718801e-04,7.06470460e-02,-2.35073641e-02,-7.65494385e+02
40,113,3.16406251e-04,8.86718801e-04,6.92247748e-02,-2.64692567e-02,-7.50084106e+02
41,113,3.24218767e-04,8.86718801e-04,6.76357374e-02,-2.93673910e-02,-7.32866211e+02
42,113,3.32031253e-04,8.86718801e-04,6.58837631e-02,-3.21947671e-02,-7.13882690e+02
43,113,3.39843769e-04,8.86718801e-04,6.39730617e-02,-3.49445939e-02,-6.93179077e+02
44,113,3.47656256e-04,8.86718801e-04,6.19082488e-02,-3.76102217e-02,-6.70806152e+02
45,113,3.55468772e-04,8.86718801e-04,5.96942864e-02,-4.01852615e-02,-6.46816711e+02
46,113,3.63281259e-04,8.86718801e-04,5.73365241e-02,-4.26634736e-02,-6.21269409e+02
47,113,3.71093774e-04,8.86718801e-04,5.48406281e-02,-4.50389236e-02,-5.94225159e+02
48,113,3.78906261e-04,8.86718801e-04,5.22126183e-02,-4.73058559e-02,-5.65748169e+02
49,113,3.86718777e-04,8.86718801e-04,4.94588315e-02,-4.94588204e-02,-5.35909668e+02
50,113,3.94531264e-04,8.86718801e-04,4.65858914e-02,-5.14926389e-02,-5.04780762e+02
51,113,4.02343780e-04,8.86718801e-04,4.36007082e-02,-5.34024164e-02,-4.72434998e+02
52,113,4.10156266e-04,8.86718801e-04,4.05105017e-02,-5.51835336e-02,-4.38951233e+02
53,113,4.17968782e-04,8.86718801e-04,3.73226851e-02,-5.68317212e-02,-4.04409607e+02
54,113,4.25781269e-04,8.86718801e-04,3.40449698e-02,-5.83429821e-02,-3.68893372e+02
55,113,4.33593785e-04,8.86718801e-04,3.06852255e-02,-5.97136952e-02,-3.32489349e+02
56,113,4.41406271e-04,8.86718801e-04,2.72515733e-02,-6.09405525e-02,-2.95283783e+02
57,113,4.49218758e-04,8.86718801e-04,2.37522684e-02,-6.20205961e-02,-2.57367249e+02
58,113,4.57031274e-04,8.86718801e-04,2.01957244e-02,-6.29512295e-02,-2.18830582e+02
59,113,4.64843761e-04,8.86718801e-04,1.65905450e-02,-6.37302101e-02,-1.79766769e+02
60,113,4.72656277e-04,8.86718801e-04,1.29453810e-02,-6.43556565e-02,-1.40269455e+02
61,113,4.80468763e-04,8.86718801e-04,9.26904753e-03,-6.48260638e-02,-1.00434540e+02
62,113,4.88281250e-04,8.86718801e-04,5.57038328e-03,-6.51402995e-02,-6.03579559e+01
63,113,4.96093766e-04,8.86718801e-04,1.85828237e-03,-6.52976111e-02,-2.01356392e+01
64,113,5.03906282e-04,8.86718801e-04,-1.85829552e-03,-6.52976111e-02,2.01357155e+01
65,113,5.11718797e-04,8.86718801e-04,-5.57037862e-03,-6.51402995e-02,6.03579254e+01
66,113,5.19531255e-04,8.86718801e-04,-9.26904194e-03,-6.48260638e-02,1.00434479e+02
67,113,5.27343771e-04,8.86718801e-04,-1.29453940e-02,-6.43556565e-02,1.40269562e+02
68,113,5.35156287e-04,8.86718801e-04,-1.65905394e-02,-6.37302101e-02,1.79766769e+02
69,113,5.42968803e-04,8.86718801e-04,-2.01957375e-02,-6.29512295e-02,2.18830688e+02
70,113,5.50781260e-04,8.86718801e-04,-2.37522628e-02,-6.20205961e-02,2.57367004e+02
71,113,5.58593776e-04,8.86718801e-04,-2.72515696e-02,-6.09405525e-02,2.95284027e+02
72,113,5.66406292e-04,8.86718801e-04,-3.06852385e-02,-5.97136915e-02,3.32489136e+02
73,113,5.74218750e-04,8.86718801e-04,-3.40449512e-02,-5.83429858e-02,3.68893127e+02
74,113,5.82031265e-04,8.86718801e-04,-3.73226814e-02,-5.68317212e-02,4.04409607e+02
75,113,5.89843781e-04,8.86718801e-04,-4.05104980e-02,-5.51835373e-02,4.38951721e+02
76,113,5.97656297e-04,8.86718801e-04,-4.36007194e-02,-5.34024090e-02,4.72434509e+02
77,113,6.05468755e-04,8.86718801e-04,-4.65858728e-02,-5.14926501e-02,5.04780029e+02
78,113,6.13281270e-04,8.86718801e-04,-4.94588241e-02,-4.94588241e-02,5.35910828e+02
79,113,6.21093786e-04,8.86718801e-04,-5.22126295e-02,-4.73058447e-02,5.65749634e+02
80,113,6.28906302e-04,8.86718801e-04,-5.48406504e-02,-4.50389050e-02,5.94223999e+02
81,113,6.36718760e-04,8.86718801e-04,-5.73365204e-02,-4.26634811e-02,6.21268433e+02
82,113,6.44531276e-04,8.86718801e-04,-5.96942939e-02,-4.01852541e-02,6.46817627e+02
83,113,6.52343791e-04,8.86718801e-04,-6.19082563e-02,-3.76102142e-02,6.70807312e+02
84,113,6.60156307e-04,8.86718801e-04,-6.39730766e-02,-3.49445716e-02,6.93178589e+02
85,113,6.67968765e-04,8.86718801e-04,-6.58837631e-02,-3.21947671e-02,7.13881348e+02
86,113,6.75781281e-04,8.86718801e-04,-6.76357448e-02,-2.93673817e-02,7.32867065e+02
87,113,6.83593797e-04,8.86718801e-04,-6.92247823e-02,-2.64692437e-02,7.50083130e+02
88,113,6.91406254e-04,8.86718801e-04,-7.06470385e-02,-2.35073697e-02,7.65494202e+02
89,113,6.99218770e-04,8.86718801e-04,-7.18991235e-02,-2.04888359e-02,7.79063049e+02
90,113,7.07031286e-04,8.86718801e-04,-7.29779825e-02,-1.74209401e-02,7.90753296e+02
91,113,7.14843802e-04,8.86718801e-04,-7.38810450e-02,-1.43110761e-02,8.00535645e+02
92,113,7.22656259e-04,8.86718801e-04,-7.46060982e-02,-1.11667663e-02,8.08392578e+02
93,113,7.30468775e-04,8.86718801e-04,-7.51514360e-02,-7.99552258e-03,8.14303467e+02
94,113,7.38281291e-04,8.86718801e-04,-7.55157247e-02,-4.80501913e-03,8.18248657e+02
95,113,7.46093807e-04,8.86718801e-04,-7.56980851e-02,-1.60297018e-03,8.20224731e+02
96,113,7.53906264e-04,8.86718801e-04,-7.56980851e-02,1.60297158e-03,8.20226685e+02
97,113,7.61718780e-04,8.86718801e-04,-7.55157173e-02,4.80505172e-03,8.18248169e+02
98,113,7.69531296e-04,8.86718801e-04,-7.51514360e-02,7.99552444e-03,8.14301453e+02
99,113,7.77343812e-04,8.86718801e-04,-7.46060982e-02,1.11667672e-02,8.08394531e+02
100,113,7.85156270e-04,8.86718801e-04,-7.38810301e-02,1.43111078e-02,8.00536072e+02
101,113,7.92968785e-04,8.86718801e-04,-7.29779825e-02,1.74209401e-02,7.90751221e+02
102,113,8.00781301e-04,8.86718801e-04,-7.18991235e-02,2.04888359e-02,7.79063171e+02
103,113,8.08593817e-04,8.86718801e-04,-7.06470385e-02,2.35073715e-02,7.65494324e+02
104,113,8.16406275e-04,8.86718801e-04,-6.92247823e-02,2.64692456e-02,7.50083130e+02
105,113,8.24218791e-04,8.86718801e-04,-6.76357448e-02,2.93673836e-02,7.32867188e+02
106,113,8.32031306e-04,8.86718801e-04,-6.58837631e-02,3.21947709e-02,7.13881226e+02
107,113,8.39843764e-04,8.86718801e-04,-6.39730766e-02,3.49445716e-02,6.93178345e+02
108,113,8.47656280e-04,8.86718801e-04,-6.19082563e-02,3.76102142e-02,6.70807312e+02
109,113,8.55468796e-04,8.86718801e-04,-5.96942939e-02,4.01852541e-02,6.46817627e+02
110,113,8.63281311e-04,8.86718801e-04,-5.73365204e-02,4.26634811e-02,6.21268433e+02
111,113,8.71093769e-04,8.86718801e-04,-5.48406467e-02,4.50389050e-02,5.94224182e+02
112,113,8.78906285e-04,8.86718801e-04,-5.22126295e-02,4.73058447e-02,5.65749634e+02
113,113,8.86718801e-04,8.86718801e-04,-4.94588241e-02,4.94588241e-02,5.35910828e+02
114,113,8.94531317e-04,8.86718801e-04,-4.65858728e-02,5.14926501e-02,5.04780273e+02
115,113,9.02343774e-04,8.86718801e-04,-4.36007157e-02,5.34024127e-02,4.72434509e+02
116,113,9.10156290e-04,8.86718801e-04,-4.05104980e-02,5.51835373e-02,4.38951477e+02
117,113,9.17968806e-04,8.86718801e-04,-3.73226814e-02,5.68317212e-02,4.04409607e+02
118,113,9.25781322e-04,8.86718801e-04,-3.40449475e-02,5.83429858e-02,3.68892883e+02
119,113,9.33593779e-04,8.86718801e-04,-3.06852367e-02,5.97136915e-02,3.32489136e+02
120,113,9.41406295e-04,8.86718801e-04,-2.72515658e-02,6.09405525e-02,2.95284485e+02
121,113,9.49218811e-04,8.86718801e-04,-2.37522461e-02,6.20206036e-02,2.57367004e+02
122,113,9.57031269e-04,8.86718801e-04,-2.01957375e-02,6.29512295e-02,2.18830215e+02
123,113,9.64843784e-04,8.86718801e-04,-1.65905394e-02,6.37302101e-02,1.79766647e+02
124,113,9.72656300e-04,8.86718801e-04,-1.29453745e-02,6.43556565e-02,1.40269394e+02
125,113,9.80468816e-04,8.86718801e-04,-9.26902238e-03,6.48260638e-02,1.00434830e+02
126,113,9.88281332e-04,8.86718801e-04,-5.57034090e-03,6.51403069e-02,6.03577156e+01
127,113,9.96093848e-04,8.86718801e-04,-1.85823953e-03,6.52976111e-02,2.01349316e+01
0,114,3.90625019e-06,8.94531317e-04,1.93469936e-03,6.15046173e-02,-1.89657211e+01
1,114,1.17187501e-05,8.94531317e-04,5.79943741e-03,6.13564476e-02,-5.68516846e+01
2,114,1.95312514e-05,8.94531317e-04,9.65020340e-03,6.10604621e-02,-9.46004944e+01
3,114,2.73437508e-05,8.94531317e-04,1.34777222e-02,6.06173798e-02,-1.32121429e+02
4,114,3.51562521e-05,8.94531317e-04,1.72727704e-02,6.00282624e-02,-1.69324158e+02
5,114,4.29687534e-05,8.94531317e-04,2.10262109e-02,5.92945330e-02,-2.06118805e+02
6,114,5.07812510e-05,8.94531317e-04,2.47289911e-02,5.84179573e-02,-2.42416595e+02
7,114,5.85937523e-05,8.94531317e-04,2.83722002e-02,5.74006550e-02,-2.78131104e+02
8,114,6.64062536e-05,8.94531317e-04,3.19470614e-02,5.62450550e-02,-3.13175293e+02
9,114,7.42187549e-05,8.94531317e-04,3.54449563e-02,5.49539700e-02,-3.47464783e+02
10,114,8.20312562e-05,8.94531317e-04,3.88574600e-02,5.35304882e-02,-3.80917786e+02
11,114,8.98437575e-05,8.94531317e-04,4.21763547e-02,5.19780442e-02,-4.13452362e+02
12,114,9.76562515e-05,8.94531317e-04,4.53936420e-02,5.03003895e-02,-4.44990845e+02
13,114,1.05468753e-04,8.94531317e-04,4.85015698e-02,4.85015549e-02,-4.75458374e+02
14,114,1.13281254e-04,8.94531317e-04,5.14926575e-02,4.65858690e-02,-5.04779785e+02
15,114,1.21093755e-04,8.94531317e-04,5.43596931e-02,4.45579588e-02,-5.32884827e+02
16,114,1.28906249e-04,8.94531317e-04,5.70957623e-02,4.24227044e-02,-5.59706421e+02
17,114,1.36718751e-04,8.94531317e-04,5.96942976e-02,4.01852503e-02,-5.85179749e+02
18,114,1.44531252e-04,8.94531317e-04,6.21490180e-02,3.78509872e-02,-6.09243103e+02
19,114,1.52343753e-04,8.94531317e-04,6.44540191e-02,3.54255363e-02,-6.31839478e+02
20,114,1.60156254e-04,8.94531317e-04,6.66037425e-02,3.29147391e-02,-6.52913452e+02
21,114,1.67968756e-04,8.94531317e-04,6.85930029e-02,3.03246472e-02,-6.72413574e+02
22,114,1.75781257e-04,8.94531317e-04,7.04170316e-02,2.76615024e-02,-6.90294495e+02
23,114,1.83593758e-04,8.94531317e-04,7.20714107e-02,2.49317195e-02,-7.06511719e+02
24,114,1.91406260e-04,8.94531317e-04,7.35521615e-02,2.21418776e-02,-7.21027588e+02
25,114,1.99218761e-04,8.94531317e-04,7.48557225e-02,1.92986894e-02,-7.33806458e+02
26,114,2.07031262e-04,8.94531317e-04,7.59789497e-02,1.64090078e-02,-7.44817505e+02
27,114,2.14843763e-04,8.94531317e-04,7.69191384e-02,1.34797972e-02,-7.54033936e+02
28,114,2.22656265e-04,8.94531317e-04,7.76740238e-02,1.05181113e-02,-7.61434204e+02
29,114,2.30468766e-04,8.94531317e-04,7.82417804e-02,7.53108691e-03,-7.66999878e+02
30,114,2.38281267e-04,8.94531317e-04,7.86210448e-02,4.52591898e-03,-7.70717590e+02
31,114,2.46093754e-04,8.94531317e-04,7.88109154e-02,1.50985527e-03,-7.72578979e+02
32,114,2.53906270e-04,8.94531317e-04,7.88109154e-02,-1.50986062e-03,-7.72578979e+02
33,114,2.61718757e-04,8.94531317e-04,7.86210448e-02,-4.52592410e-03,-7.70717590e+02
34,114,2.69531272e-04,8.94531317e-04,7.82417804e-02,-7.53109204e-03,-7.66999451e+02
35,114,2.77343759e-04,8.94531317e-04,7.76740238e-02,-1.05181094e-02,-7.61434204e+02
36,114,2.85156275e-04,8.94531317e-04,7.69191384e-02,-1.34798018e-02,-7.54033936e+02
37,114,2.92968762e-04,8.94531317e-04,7.59789497e-02,-1.64090060e-02,-7.44817383e+02
