ix,iy,x,y,T,ux,uy,rho
30,85,0.30303,0.858586,34715,0,0,nan
31,85,0.313131,0.858586,35144.4,0,0,nan
32,85,0.323232,0.858586,35540.9,0,0,nan
33,85,0.333333,0.858586,35906,0,0,nan
34,85,0.343434,0.858586,36242.3,0,0,nan
35,85,0.353535,0.858586,36551,0,0,nan
36,85,0.363636,0.858586,36834.1,0,0,nan
37,85,0.373737,0.858586,37092.7,0,0,nan
38,85,0.383838,0.858586,37328.4,0,0,nan
39,85,0.393939,0.858586,37542,0,0,nan
40,85,0.40404,0.858586,37734.8,0,0,nan
41,85,0.414141,0.858586,37907.4,0,0,nan
42,85,0.424242,0.858586,38061,0,0,nan
43,85,0.434343,0.858586,38195.9,0,0,nan
44,85,0.444444,0.858586,38312.9,0,0,nan
45,85,0.454545,0.858586,38412.5,0,0,nan
46,85,0.464646,0.858586,38495.2,0,0,nan
47,85,0.474747,0.858586,38561.2,0,0,nan
48,85,0.484848,0.858586,38611,0,0,nan
49,85,0.494949,0.858586,38644.7,0,0,nan
50,85,0.50505,0.858586,38662.5,0,0,nan
51,85,0.515152,0.858586,38664.6,0,0,nan
52,85,0.525253,0.858586,38650.9,0,0,nan
53,85,0.535354,0.858586,38621.6,0,0,nan
54,85,0.545455,0.858586,38576.5,0,0,nan
55,85,0.555556,0.858586,38515.5,0,0,nan
56,85,0.565657,0.858586,38438.4,0,0,nan
57,85,0.575758,0.858586,38345.1,0,0,nan
58,85,0.585859,0.858586,38235.1,0,0,nan
59,85,0.59596,0.858586,38108.2,0,0,nan
60,85,0.606061,0.858586,37963.8,0,0,nan
61,85,0.616162,0.858586,37801.5,0,0,nan
62,85,0.626263,0.858586,37620.7,0,0,nan
63,85,0.636364,0.858586,37420.7,0,0,nan
64,85,0.646465,0.858586,37200.6,0,0,nan
65,85,0.656566,0.858586,36959.8,0,0,nan
66,85,0.666667,0.858586,36697.1,0,0,nan
67,85,0.676768,0.858586,36411.5,0,0,nan
68,85,0.686869,0.858586,36101.7,0,0,nan
69,85,0.69697,0.858586,35766.4,0,0,nan
70,85,0.707071,0.858586,35404.1,0,0,nan
71,85,0.717172,0.858586,35012.9,0,0,nan
72,85,0.727273,0.858586,34591.1,0,0,nan
73,85,0.737374,0.858586,34136.4,0,0,nan
74,85,0.747475,0.858586,33646.7,0,0,nan
75,85,0.757576,0.858586,33119.1,0,0,nan
76,85,0.767677,0.858586,32551,0,0,nan
77,85,0.777778,0.858586,31938.9,0,0,nan
78,85,0.787879,0.858586,31279.6,0,0,nan
79,85,0.79798,0.858586,30568.6,0,0,nan
80,85,0.808081,0.858586,29802.4,0,0,nan
81,85,0.818182,0.858586,28975.5,0,0,nan
82,85,0.828283,0.858586,28083.7,0,0,nan
83,85,0.838384,0.858586,27120.4,0,0,nan
84,85,0.848485,0.858586,26080.8,0,0,nan
85,85,0.858586,0.858586,24958.2,0,0,nan
86,85,0.868687,0.858586,23746.4,0,0,nan
87,85,0.878788,0.858586,22439.7,0,0,nan
88,85,0.888889,0.858586,21030.6,0,0,nan
89,85,0.89899,0.858586,19517,0,0,nan
90,85,0.909091,0.858586,17889.7,0,0,nan
91,85,0.919192,0.858586,16154.1,0,0,nan
92,85,0.929293,0.858586,14299.5,0,0,nan
93,85,0.939394,0.858586,12343.3,0,0,nan
94,85,0.949495,0.858586,10274.1,0,0,nan
95,85,0.959596,0.858586,8124.48,0,0,nan
96,85,0.969697,0.858586,5884.21,0,0,nan
97,85,0.979798,0.858586,3599.11,0,0,nan
98,85,0.989899,0.858586,1262.97,0,0,nan
99,85,1,0.858586,0,0,0,nan
0,86,0,0.868687,1,0,0,nan
1,86,0.010101,0.868687,927.774,0,0,nan
2,86,0.020202,0.868687,2633.83,0,0,nan
3,86,0.030303,0.868687,4335.41,0,0,nan
4,86,0.040404,0.868687,6022.37,0,0,nan
5,86,0.050505,0.868687,7691.7,0,0,nan
6,86,0.0606061,0.868687,9352.83,0,0,nan
7,86,0.0707071,0.868687,10985.2,0,0,nan
8,86,0.0808081,0.868687,12621.2,0,0,nan
9,86,0.0909091,0.868687,14217.5,0,0,nan
10,86,0.10101,0.868687,15821.4,0,0,nan
11,86,0.111111,0.868687,17371.8,0,0,nan
12,86,0.121212,0.868687,18917.5,0,0,nan
13,86,0.131313,0.868687,20394.4,0,0,nan
14,86,0.141414,0.868687,21842.5,0,0,nan
15,86,0.151515,0.868687,23209.7,0,0,nan
16,86,0.161616,0.868687,24523.8,0,0,nan
17,86,0.171717,0.868687,25752.3,0,0,nan
18,86,0.181818,0.868687,26912.4,0,0,nan
19,86,0.191919,0.868687,27990,0,0,nan
20,86,0.20202,0.868687,28994.6,0,0,nan
21,86,0.212121,0.868687,29924.5,0,0,nan
22,86,0.222222,0.868687,30784.9,0,0,nan
23,86,0.232323,0.868687,31580,0,0,nan
24,86,0.242424,0.868687,32312.9,0,0,nan
25,86,0.252525,0.868687,32989.9,0,0,nan
26,86,0.262626,0.868687,33613.1,0,0,nan
27,86,0.272727,0.868687,34188.5,0,0,nan
28,86,0.282828,0.868687,34718,0,0,nan
29,86,0.292929,0.868687,35206.9,0,0,nan
30,86,0.30303,0.868687,35656.6,0,0,nan
31,86,0.313131,0.868687,36071.4,0,0,nan
32,86,0.323232,0.868687,36452.7,0,0,nan
33,86,0.333333,0.868687,36803.7,0,0,nan
34,86,0.343434,0.868687,37125.9,0,0,nan
35,86,0.353535,0.868687,37421.6,0,0,nan
36,86,0.363636,0.868687,37692,0,0,nan
37,86,0.373737,0.868687,37938.9,0,0,nan
38,86,0.383838,0.868687,38163.5,0,0,nan
39,86,0.393939,0.868687,38367,0,0,nan
40,86,0.40404,0.868687,38550.3,0,0,nan
41,86,0.414141,0.868687,38714.6,0,0,nan
42,86,0.424242,0.868687,38860.4,0,0,nan
43,86,0.434343,0.868687,38988.6,0,0,nan
44,86,0.444444,0.868687,39099.7,0,0,nan
45,86,0.454545,0.868687,39194.3,0,0,nan
46,86,0.464646,0.868687,39272.7,0,0,nan
47,86,0.474747,0.868687,39335.4,0,0,nan
48,86,0.484848,0.868687,39382.8,0,0,nan
49,86,0.494949,0.868687,39414.9,0,0,nan
50,86,0.50505,0.868687,39432,0,0,nan
51,86,0.515152,0.868687,39434.2,0,0,nan
52,86,0.525253,0.868687,39421.6,0,0,nan
53,86,0.535354,0.868687,39394.2,0,0,nan
54,86,0.545455,0.868687,39351.8,0,0,nan
55,86,0.555556,0.868687,39294.5,0,0,nan
56,86,0.565657,0.868687,39222,0,0,nan
57,86,0.575758,0.868687,39134.1,0,0,nan
58,86,0.585859,0.868687,39030.4,0,0,nan
59,86,0.59596,0.868687,38910.7,0,0,nan
60,86,0.606061,0.868687,38774.5,0,0,nan
61,86,0.616162,0.868687,38621.2,0,0,nan
62,86,0.626263,0.868687,38450.4,0,0,nan
63,86,0.636364,0.868687,38261.2,0,0,nan
64,86,0.646465,0.868687,38053.1,0,0,nan
65,86,0.656566,0.868687,37825,0,0,nan
66,86,0.666667,0.868687,37576,0,0,nan
67,86,0.676768,0.868687,37305.1,0,0,nan
68,86,0.686869,0.868687,37010.8,0,0,nan
69,86,0.69697,0.868687,36692.1,0,0,nan
70,86,0.707071,0.868687,36347.1,0,0,nan
71,86,0.717172,0.868687,35974.3,0,0,nan
72,86,0.727273,0.868687,35571.5,0,0,nan
73,86,0.737374,0.868687,35136.8,0,0,nan
74,86,0.747475,0.868687,34667.5,0,0,nan
75,86,0.757576,0.868687,34161.2,0,0,nan
76,86,0.767677,0.868687,33614.4,0,0,nan
77,86,0.777778,0.868687,33024.2,0,0,nan
78,86,0.787879,0.868687,32386.3,0,0,nan
79,86,0.79798,0.868687,31697.2,0,0,nan
80,86,0.808081,0.868687,30951.1,0,0,nan
81,86,0.818182,0.868687,30144.1,0,0,nan
82,86,0.828283,0.868687,29269.2,0,0,nan
83,86,0.838384,0.868687,28321.3,0,0,nan
84,86,0.848485,0.868687,27292.3,0,0,nan
85,86,0.858586,0.868687,26176.1,0,0,nan
86,86,0.868687,0.868687,24964,0,0,nan
87,86,0.878788,0.868687,23648.5,0,0,nan
88,86,0.888889,0.868687,22222.4,0,0,nan
89,86,0.89899,0.868687,20675.8,0,0,nan
90,86,0.909091,0.868687,19007.4,0,0,nan
91,86,0.919192,0.868687,17204.3,0,0,nan
92,86,0.929293,0.868687,15277.2,0,0,nan
93,86,0.939394,0.868687,13210.2,0,0,nan
94,86,0.949495,0.868687,11032.9,0,0,nan
95,86,0.959596,0.868687,8727.72,0,0,nan
96,86,0.969697,0.868687,6345.73,0,0,nan
97,86,0.979798,0.868687,3871.4,0,0,nan
98,86,0.989899,0.868687,1370.67,0,0,nan
99,86,1,0.868687,0,0,0,nan
0,87,0,0.878788,1,0,0,nan
1,87,0.010101,0.878788,962.262,0,0,nan
2,87,0.020202,0.878788,2746.16,0,0,nan
3,87,0.030303,0.878788,4508.37,0,0,nan
4,87,0.040404,0.878788,6258.34,0,0,nan
5,87,0.050505,0.878788,7989.27,0,0,nan
6,87,0.0606061,0.878788,9693.22,0,0,nan
7,87,0.0707071,0.878788,11399.1,0,0,nan
8,87,0.0808081,0.878788,13067.2,0,0,nan
9,87,0.0909091,0.878788,14757.2,0,0,nan
10,87,0.10101,0.878788,16396.2,0,0,nan
11,87,0.111111,0.878788,18055.1,0,0,nan
12,87,0.121212,0.878788,19644.1,0,0,nan
13,87,0.131313,0.878788,21225.6,0,0,nan
14,87,0.141414,0.878788,22718.7,0,0,nan
15,87,0.151515,0.878788,24167.8,0,0,nan
16,87,0.161616,0.878788,25518.6,0,0,nan
17,87,0.171717,0.878788,26798.1,0,0,nan
18,87,0.181818,0.878788,27980.9,0,0,nan
19,87,0.191919,0.878788,29081.3,0,0,nan
20,87,0.20202,0.878788,30094.4,0,0,nan
21,87,0.212121,0.878788,31027,0,0,nan
22,87,0.222222,0.878788,31884.4,0,0,nan
23,87,0.232323,0.878788,32670.1,0,0,nan
24,87,0.242424,0.878788,33392.6,0,0,nan
25,87,0.252525,0.878788,34053.8,0,0,nan
26,87,0.262626,0.878788,34662.1,0,0,nan
27,87,0.272727,0.878788,35219.1,0,0,nan
28,87,0.282828,0.878788,35731.8,0,0,nan
29,87,0.292929,0.878788,36201.7,0,0,nan
30,87,0.30303,0.878788,36634.2,0,0,nan
31,87,0.313131,0.878788,37030.7,0,0,nan
32,87,0.323232,0.878788,37395.5,0,0,nan
33,87,0.333333,0.878788,37729.7,0,0,nan
34,87,0.343434,0.878788,38036.4,0,0,nan
35,87,0.353535,0.878788,38317,0,0,nan
36,87,0.363636,0.878788,38573.6,0,0,nan
37,87,0.373737,0.878788,38807.3,0,0,nan
38,87,0.383838,0.878788,39019.8,0,0,nan
39,87,0.393939,0.878788,39212,0,0,nan
40,87,0.40404,0.878788,39385.2,0,0,nan
41,87,0.414141,0.878788,39540.1,0,0,nan
42,87,0.424242,0.878788,39677.6,0,0,nan
43,87,0.434343,0.878788,39798.4,0,0,nan
44,87,0.444444,0.878788,39903,0,0,nan
45,87,0.454545,0.878788,39992.1,0,0,nan
46,87,0.464646,0.878788,40066,0,0,nan
47,87,0.474747,0.878788,40125.1,0,0,nan
48,87,0.484848,0.878788,40169.7,0,0,nan
49,87,0.494949,0.878788,40200.1,0,0,nan
50,87,0.50505,0.878788,40216.3,0,0,nan
51,87,0.515152,0.878788,40218.7,0,0,nan
52,87,0.525253,0.878788,40207.1,0,0,nan
53,87,0.535354,0.878788,40181.6,0,0,nan
54,87,0.545455,0.878788,40142.2,0,0,nan
55,87,0.555556,0.878788,40088.7,0,0,nan
56,87,0.565657,0.878788,40021,0,0,nan
57,87,0.575758,0.878788,39938.8,0,0,nan
58,87,0.585859,0.878788,39841.8,0,0,nan
59,87,0.59596,0.878788,39729.8,0,0,nan
60,87,0.606061,0.878788,39602.2,0,0,nan
61,87,0.616162,0.878788,39458.5,0,0,nan
62,87,0.626263,0.878788,39298.3,0,0,nan
63,87,0.636364,0.878788,39120.9,0,0,nan
64,87,0.646465,0.878788,38925.4,0,0,nan
65,87,0.656566,0.878788,38711.1,0,0,nan
66,87,0.666667,0.878788,38476.9,0,0,nan
67,87,0.676768,0.878788,38221.8,0,0,nan
68,87,0.686869,0.878788,37944.6,0,0,nan
69,87,0.69697,0.878788,37643.8,0,0,nan
70,87,0.707071,0.878788,37318,0,0,nan
71,87,0.717172,0.878788,36965.3,0,0,nan
72,87,0.727273,0.878788,36583.9,0,0,nan
73,87,0.737374,0.878788,36171.3,0,0,nan
74,87,0.747475,0.878788,35725.5,0,0,nan
75,87,0.757576,0.878788,35243,0,0,nan
76,87,0.767677,0.878788,34721.4,0,0,nan
77,87,0.777778,0.878788,34156.5,0,0,nan
78,87,0.787879,0.878788,33544.9,0,0,nan
79,87,0.79798,0.878788,32881.3,0,0,nan
80,87,0.808081,0.878788,32161.7,0,0,nan
81,87,0.818182,0.878788,31379.1,0,0,nan
82,87,0.828283,0.878788,30528.7,0,0,nan
83,87,0.838384,0.878788,29601.6,0,0,nan
84,87,0.848485,0.878788,28591.9,0,0,nan
85,87,0.858586,0.878788,27488.9,0,0,nan
86,87,0.868687,0.878788,26285.2,0,0,nan
87,87,0.878788,0.878788,24969.5,0,0,nan
88,87,0.888889,0.878788,23531.8,0,0,nan
89,87,0.89899,0.878788,21963.6,0,0,nan
90,87,0.909091,0.878788,20251.1,0,0,nan
91,87,0.919192,0.878788,18395.1,0,0,nan
92,87,0.929293,0.878788,16376.8,0,0,nan
93,87,0.939394,0.878788,14216.6,0,0,nan
94,87,0.949495,0.878788,11890.2,0,0,nan
95,87,0.959596,0.878788,9447.6,0,0,nan
96,87,0.969697,0.878788,6861.84,0,0,nan
97,87,0.979798,0.878788,4212.24,0,0,nan
98,87,0.989899,0.878788,1476.04,0,0,nan
99,87,1,0.878788,0,0,0,nan
0,88,0,0.888889,1,0,0,nan
1,88,0.010101,0.888889,1013.84,0,0,nan
2,88,0.020202,0.888889,2861.59,0,0,nan
3,88,0.030303,0.888889,4707.87,0,0,nan
4,88,0.040404,0.888889,6515.49,0,0,nan
5,88,0.050505,0.888889,8298.38,0,0,nan
6,88,0.0606061,0.888889,10066.6,0,0,nan
7,88,0.0707071,0.888889,11797.2,0,0,nan
8,88,0.0808081,0.888889,13556.5,0,0,nan
9,88,0.0909091,0.888889,15268,0,0,nan
10,88,0.10101,0.888889,17030.9,0,0,nan
11,88,0.111111,0.888889,18726.5,0,0,nan
12,88,0.121212,0.888889,20451.7,0,0,nan
13,88,0.131313,0.888889,22082.6,0,0,nan
14,88,0.141414,0.888889,23691.7,0,0,nan
15,88,0.151515,0.888889,25187.3,0,0,nan
16,88,0.161616,0.888889,26613.8,0,0,nan
17,88,0.171717,0.888889,27924.7,0,0,nan
18,88,0.181818,0.888889,29142.8,0,0,nan
19,88,0.191919,0.888889,30256.4,0,0,nan
20,88,0.20202,0.888889,31275.5,0,0,nan
21,88,0.212121,0.888889,32206.4,0,0,nan
22,88,0.222222,0.888889,33052.8,0,0,nan
23,88,0.232323,0.888889,33826.8,0,0,nan
24,88,0.242424,0.888889,34529.8,0,0,nan
25,88,0.252525,0.888889,35173.6,0,0,nan
26,88,0.262626,0.888889,35759.2,0,0,nan
27,88,0.272727,0.888889,36296.4,0,0,nan
28,88,0.282828,0.888889,36786,0,0,nan
29,88,0.292929,0.888889,37235.6,0,0,nan
30,88,0.30303,0.888889,37646.1,0,0,nan
31,88,0.313131,0.888889,38023.1,0,0,nan
32,88,0.323232,0.888889,38367.6,0,0,nan
33,88,0.333333,0.888889,38683.7,0,0,nan
34,88,0.343434,0.888889,38972.5,0,0,nan
35,88,0.353535,0.888889,39236.8,0,0,nan
36,88,0.363636,0.888889,39477.6,0,0,nan
37,88,0.373737,0.888889,39697.1,0,0,nan
38,88,0.383838,0.888889,39896.2,0,0,nan
39,88,0.393939,0.888889,40076.2,0,0,nan
40,88,0.40404,0.888889,40238.2,0,0,nan
41,88,0.414141,0.888889,40383,0,0,nan
42,88,0.424242,0.888889,40511.5,0,0,nan
43,88,0.434343,0.888889,40624.3,0,0,nan
44,88,0.444444,0.888889,40721.9,0,0,nan
45,88,0.454545,0.888889,40805.1,0,0,nan
46,88,0.464646,0.888889,40874,0,0,nan
47,88,0.474747,0.888889,40929.2,0,0,nan
48,88,0.484848,0.888889,40970.9,0,0,nan
49,88,0.494949,0.888889,40999.4,0,0,nan
50,88,0.50505,0.888889,41014.7,0,0,nan
51,88,0.515152,0.888889,41017.1,0,0,nan
52,88,0.525253,0.888889,41006.5,0,0,nan
53,88,0.535354,0.888889,40983.1,0,0,nan
54,88,0.545455,0.888889,40946.6,0,0,nan
55,88,0.555556,0.888889,40897.1,0,0,nan
56,88,0.565657,0.888889,40834.4,0,0,nan
57,88,0.575758,0.888889,40758.2,0,0,nan
58,88,0.585859,0.888889,40668.3,0,0,nan
59,88,0.59596,0.888889,40564.4,0,0,nan
60,88,0.606061,0.888889,40445.9,0,0,nan
61,88,0.616162,0.888889,40312.5,0,0,nan
62,88,0.626263,0.888889,40163.6,0,0,nan
63,88,0.636364,0.888889,39998.5,0,0,nan
64,88,0.646465,0.888889,39816.6,0,0,nan
65,88,0.656566,0.888889,39616.9,0,0,nan
66,88,0.666667,0.888889,39398.6,0,0,nan
67,88,0.676768,0.888889,39160.7,0,0,nan
68,88,0.686869,0.888889,38901.7,0,0,nan
69,88,0.69697,0.888889,38620.6,0,0,nan
70,88,0.707071,0.888889,38315.6,0,0,nan
71,88,0.717172,0.888889,37985.2,0,0,nan
72,88,0.727273,0.888889,37627.1,0,0,nan
73,88,0.737374,0.888889,37239.4,0,0,nan
74,88,0.747475,0.888889,36819.3,0,0,nan
75,88,0.757576,0.888889,36364.5,0,0,nan
76,88,0.767677,0.888889,35870.9,0,0,nan
77,88,0.777778,0.888889,35335.9,0,0,nan
78,88,0.787879,0.888889,34754.2,0,0,nan
79,88,0.79798,0.888889,34122.4,0,0,nan
80,88,0.808081,0.888889,33433.5,0,0,nan
81,88,0.818182,0.888889,32683.3,0,0,nan
82,88,0.828283,0.888889,31862.7,0,0,nan
83,88,0.838384,0.888889,30966.3,0,0,nan
84,88,0.848485,0.888889,29982.3,0,0,nan
85,88,0.858586,0.888889,28904.1,0,0,nan
86,88,0.868687,0.888889,27717,0,0,nan
87,88,0.878788,0.888889,26412.3,0,0,nan
88,88,0.888889,0.888889,24974.5,0,0,nan
89,88,0.89899,0.888889,23390.7,0,0,nan
90,88,0.909091,0.888889,21650.2,0,0,nan
91,88,0.919192,0.888889,19733.4,0,0,nan
92,88,0.929293,0.888889,17645.9,0,0,nan
93,88,0.939394,0.888889,15358.8,0,0,nan
94,88,0.949495,0.888889,12910.7,0,0,nan
95,88,0.959596,0.888889,10263.5,0,0,nan
96,88,0.969697,0.888889,7501.72,0,0,nan
97,88,0.979798,0.888889,4583.91,0,0,nan
98,88,0.989899,0.888889,1631.56,0,0,nan
99,88,1,0.888889,0,0,0,nan
0,89,0,0.89899,1,0,0,nan
1,89,0.010101,0.89899,1052.51,0,0,nan
2,89,0.020202,0.89899,3018.59,0,0,nan
3,89,0.030303,0.89899,4922.7,0,0,nan
4,89,0.040404,0.89899,6808.71,0,0,nan
5,89,0.050505,0.89899,8641.49,0,0,nan
6,89,0.0606061,0.89899,10433,0,0,nan
7,89,0.0707071,0.89899,12237.2,0,0,nan
8,89,0.0808081,0.89899,13994.5,0,0,nan
9,89,0.0909091,0.89899,15833.7,0,0,nan
10,89,0.10101,0.89899,17612.8,0,0,nan
11,89,0.111111,0.89899,19479.4,0,0,nan
12,89,0.121212,0.89899,21251.7,0,0,nan
13,89,0.131313,0.89899,23048,0,0,nan
14,89,0.141414,0.89899,24714.7,0,0,nan
15,89,0.151515,0.89899,26326.1,0,0,nan
16,89,0.161616,0.89899,27796.6,0,0,nan
17,89,0.171717,0.89899,29163.7,0,0,nan
18,89,0.181818,0.89899,30402.6,0,0,nan
19,89,0.191919,0.89899,31528.1,0,0,nan
20,89,0.20202,0.89899,32547.8,0,0,nan
21,89,0.212121,0.89899,33465.6,0,0,nan
22,89,0.222222,0.89899,34299.2,0,0,nan
23,89,0.232323,0.89899,35048.6,0,0,nan
24,89,0.242424,0.89899,35731.2,0,0,nan
25,89,0.252525,0.89899,36346.7,0,0,nan
26,89,0.262626,0.89899,36908.7,0,0,nan
27,89,0.272727,0.89899,37417.5,0,0,nan
28,89,0.282828,0.89899,37883,0,0,nan
29,89,0.292929,0.89899,38305.8,0,0,nan
30,89,0.30303,0.89899,38693.3,0,0,nan
31,89,0.313131,0.89899,39046.1,0,0,nan
32,89,0.323232,0.89899,39369.4,0,0,nan
33,89,0.333333,0.89899,39664.1,0,0,nan
34,89,0.343434,0.89899,39933.8,0,0,nan
35,89,0.353535,0.89899,40179.4,0,0,nan
36,89,0.363636,0.89899,40403.5,0,0,nan
37,89,0.373737,0.89899,40607,0,0,nan
38,89,0.383838,0.89899,40791.7,0,0,nan
39,89,0.393939,0.89899,40958.4,0,0,nan
40,89,0.40404,0.89899,41108.4,0,0,nan
41,89,0.414141,0.89899,41242.3,0,0,nan
42,89,0.424242,0.89899,41361.1,0,0,nan
43,89,0.434343,0.89899,41465.2,0,0,nan
44,89,0.444444,0.89899,41555.4,0,0,nan
45,89,0.454545,0.89899,41632.2,0,0,nan
46,89,0.464646,0.89899,41695.9,0,0,nan
47,89,0.474747,0.89899,41746.9,0,0,nan
48,89,0.484848,0.89899,41785.5,0,0,nan
49,89,0.494949,0.89899,41811.8,0,0,nan
50,89,0.50505,0.89899,41826.1,0,0,nan
51,89,0.515152,0.89899,41828.4,0,0,nan
52,89,0.525253,0.89899,41818.9,0,0,nan
53,89,0.535354,0.89899,41797.5,0,0,nan
54,89,0.545455,0.89899,41764.2,0,0,nan
55,89,0.555556,0.89899,41718.8,0,0,nan
56,89,0.565657,0.89899,41661.3,0,0,nan
57,89,0.575758,0.89899,41591.5,0,0,nan
58,89,0.585859,0.89899,41508.9,0,0,nan
59,89,0.59596,0.89899,41413.4,0,0,nan
60,89,0.606061,0.89899,41304.6,0,0,nan
61,89,0.616162,0.89899,41181.9,0,0,nan
62,89,0.626263,0.89899,41044.9,0,0,nan
63,89,0.636364,0.89899,40893,0,0,nan
64,89,0.646465,0.89899,40725.4,0,0,nan
65,89,0.656566,0.89899,40541.4,0,0,nan
66,89,0.666667,0.89899,40340.1,0,0,nan
67,89,0.676768,0.89899,40120.4,0,0,nan
68,89,0.686869,0.89899,39881.2,0,0,nan
69,89,0.69697,0.89899,39621.1,0,0,nan
70,89,0.707071,0.89899,39338.8,0,0,nan
71,89,0.717172,0.89899,39032.3,0,0,nan
72,89,0.727273,0.89899,38700,0,0,nan
73,89,0.737374,0.89899,38339.4,0,0,nan
74,89,0.747475,0.89899,37948.4,0,0,nan
75,89,0.757576,0.89899,37523.6,0,0,nan
76,89,0.767677,0.89899,37062.6,0,0,nan
77,89,0.777778,0.89899,36560.6,0,0,nan
78,89,0.787879,0.89899,36014.7,0,0,nan
79,89,0.79798,0.89899,35418.5,0,0,nan
80,89,0.808081,0.89899,34768.2,0,0,nan
81,89,0.818182,0.89899,34055.1,0,0,nan
82,89,0.828283,0.89899,33274.7,0,0,nan
83,89,0.838384,0.89899,32414.8,0,0,nan
84,89,0.848485,0.89899,31470,0,0,nan
85,89,0.858586,0.89899,30423.9,0,0,nan
86,89,0.868687,0.89899,29269.3,0,0,nan
87,89,0.878788,0.89899,27985.8,0,0,nan
88,89,0.888889,0.89899,26563,0,0,nan
89,89,0.89899,0.89899,24979,0,0,nan
90,89,0.909091,0.89899,23217,0,0,nan
91,89,0.919192,0.89899,21263.1,0,0,nan
92,89,0.929293,0.89899,19088.7,0,0,nan
93,89,0.939394,0.89899,16709.2,0,0,nan
94,89,0.949495,0.89899,14078.7,0,0,nan
95,89,0.959596,0.89899,11270.2,0,0,nan
96,89,0.969697,0.89899,8222.34,0,0,nan
97,89,0.979798,0.89899,5077.8,0,0,nan
98,89,0.989899,0.89899,1774.26,0,0,nan
99,89,1,0.89899,0,0,0,nan
0,90,0,0.909091,1,0,0,nan
1,90,0.010101,0.909091,1140.5,0,0,nan
2,90,0.020202,0.909091,3175.01,0,0,nan
3,90,0.030303,0.909091,5212.96,0,0,nan
4,90,0.040404,0.909091,7137.92,0,0,nan
5,90,0.050505,0.909091,9015.85,0,0,nan
6,90,0.0606061,0.909091,10846.1,0,0,nan
7,90,0.0707071,0.909091,12619.7,0,0,nan
8,90,0.0808081,0.909091,14481.1,0,0,nan
9,90,0.0909091,0.909091,16291.5,0,0,nan
10,90,0.10101,0.909091,18268.4,0,0,nan
11,90,0.111111,0.909091,20162.9,0,0,nan
12,90,0.121212,0.909091,22168.8,0,0,nan
13,90,0.131313,0.909091,24032.9,0,0,nan
14,90,0.141414,0.909091,25881.3,0,0,nan
15,90,0.151515,0.909091,27555.1,0,0,nan
16,90,0.161616,0.909091,29118.4,0,0,nan
17,90,0.171717,0.909091,30518.8,0,0,nan
18,90,0.181818,0.909091,31780,0,0,nan
19,90,0.191919,0.909091,32910.5,0,0,nan
20,90,0.20202,0.909091,33914.2,0,0,nan
21,90,0.212121,0.909091,34818.2,0,0,nan
22,90,0.222222,0.909091,35619.8,0,0,nan
23,90,0.232323,0.909091,36345.4,0,0,nan
24,90,0.242424,0.909091,36991.8,0,0,nan
25,90,0.252525,0.909091,37579.2,0,0,nan
26,90,0.262626,0.909091,38105.8,0,0,nan
27,90,0.272727,0.909091,38585.9,0,0,nan
28,90,0.282828,0.909091,39018.7,0,0,nan
29,90,0.292929,0.909091,39414.3,0,0,nan
30,90,0.30303,0.909091,39772.6,0,0,nan
31,90,0.313131,0.909091,40100.4,0,0,nan
32,90,0.323232,0.909091,40398.1,0,0,nan
33,90,0.333333,0.909091,40670.4,0,0,nan
34,90,0.343434,0.909091,40918.1,0,0,nan
35,90,0.353535,0.909091,41144.1,0,0,nan
36,90,0.363636,0.909091,41349.4,0,0,nan
37,90,0.373737,0.909091,41536.1,0,0,nan
38,90,0.383838,0.909091,41705,0,0,nan
39,90,0.393939,0.909091,41857.6,0,0,nan
40,90,0.40404,0.909091,41994.5,0,0,nan
41,90,0.414141,0.909091,42116.8,0,0,nan
42,90,0.424242,0.909091,42225.1,0,0,nan
43,90,0.434343,0.909091,42320.2,0,0,nan
44,90,0.444444,0.909091,42402.4,0,0,nan
45,90,0.454545,0.909091,42472.4,0,0,nan
46,90,0.464646,0.909091,42530.5,0,0,nan
47,90,0.474747,0.909091,42577,0,0,nan
48,90,0.484848,0.909091,42612.2,0,0,nan
49,90,0.494949,0.909091,42636.3,0,0,nan
50,90,0.50505,0.909091,42649.4,0,0,nan
51,90,0.515152,0.909091,42651.7,0,0,nan
52,90,0.525253,0.909091,42643.2,0,0,nan
53,90,0.535354,0.909091,42623.9,0,0,nan
54,90,0.545455,0.909091,42593.8,0,0,nan
55,90,0.555556,0.909091,42552.8,0,0,nan
56,90,0.565657,0.909091,42500.7,0,0,nan
57,90,0.575758,0.909091,42437.3,0,0,nan
58,90,0.585859,0.909091,42362.5,0,0,nan
59,90,0.59596,0.909091,42275.9,0,0,nan
60,90,0.606061,0.909091,42177.1,0,0,nan
61,90,0.616162,0.909091,42065.7,0,0,nan
62,90,0.626263,0.909091,41941.3,0,0,nan
63,90,0.636364,0.909091,41803.2,0,0,nan
64,90,0.646465,0.909091,41650.7,0,0,nan
65,90,0.656566,0.909091,41483.3,0,0,nan
66,90,0.666667,0.909091,41299.9,0,0,nan
67,90,0.676768,0.909091,41099.7,0,0,nan
68,90,0.686869,0.909091,40881.4,0,0,nan
69,90,0.69697,0.909091,40644,0,0,nan
70,90,0.707071,0.909091,40385.8,0,0,nan
71,90,0.717172,0.909091,40105.4,0,0,nan
