ix,iy,x,y,T_K,theta,ux_star,uy_star
43,42,0.895833,0.875,295.958,0.0958038,-0.530153,0.66576
44,42,0.916667,0.875,295.787,0.0787048,-0.363683,0.588053
45,42,0.9375,0.875,295.608,0.060788,-0.220382,0.486628
46,42,0.958333,0.875,295.42,0.0419647,-0.106643,0.359248
47,42,0.979167,0.875,295.221,0.0220703,-0.0300413,0.203802
48,42,1,0.875,295,0,0,0
0,43,0,0.895833,305,1,0,0
1,43,0.0208333,0.895833,304.591,0.959064,-0.0389066,-0.237706
2,43,0.0416667,0.895833,304.221,0.922101,-0.135419,-0.396634
3,43,0.0625,0.895833,303.87,0.886987,-0.275001,-0.509767
4,43,0.0833333,0.895833,303.534,0.853415,-0.445742,-0.585067
5,43,0.104167,0.895833,303.211,0.821149,-0.637752,-0.629796
6,43,0.125,0.895833,302.9,0.790012,-0.842833,-0.650352
7,43,0.145833,0.895833,302.599,0.759885,-1.05425,-0.652174
8,43,0.166667,0.895833,302.307,0.730667,-1.26657,-0.63975
9,43,0.1875,0.895833,302.023,0.702322,-1.47544,-0.616709
10,43,0.208333,0.895833,301.748,0.674814,-1.67747,-0.585916
11,43,0.229167,0.895833,301.481,0.648123,-1.87007,-0.549593
12,43,0.25,0.895833,301.223,0.62225,-2.05124,-0.509435
13,43,0.270833,0.895833,300.972,0.597195,-2.21954,-0.4667
14,43,0.291667,0.895833,300.73,0.572955,-2.37387,-0.422306
15,43,0.3125,0.895833,300.495,0.549539,-2.51349,-0.376894
16,43,0.333333,0.895833,300.269,0.526935,-2.63784,-0.330889
17,43,0.354167,0.895833,300.051,0.505142,-2.74655,-0.284559
18,43,0.375,0.895833,299.841,0.484134,-2.83935,-0.238053
19,43,0.395833,0.895833,299.639,0.463898,-2.91605,-0.191441
20,43,0.416667,0.895833,299.444,0.444421,-2.97653,-0.144735
21,43,0.4375,0.895833,299.257,0.425662,-3.02069,-0.0979232
22,43,0.458333,0.895833,299.076,0.407596,-3.04845,-0.0509882
23,43,0.479167,0.895833,298.902,0.390186,-3.05977,-0.00390959
24,43,0.5,0.895833,298.734,0.373392,-3.05462,0.0432941
25,43,0.520833,0.895833,298.572,0.357175,-3.03302,0.0905835
26,43,0.541667,0.895833,298.415,0.341473,-2.99501,0.137864
27,43,0.5625,0.895833,298.263,0.326251,-2.94069,0.184989
28,43,0.583333,0.895833,298.115,0.311456,-2.87026,0.231749
29,43,0.604167,0.895833,297.97,0.29704,-2.78396,0.277866
30,43,0.625,0.895833,297.829,0.282932,-2.6822,0.322986
31,43,0.645833,0.895833,297.691,0.269077,-2.56548,0.366683
32,43,0.666667,0.895833,297.554,0.255417,-2.43449,0.408438
33,43,0.6875,0.895833,297.419,0.241888,-2.29011,0.447646
34,43,0.708333,0.895833,297.284,0.228421,-2.13341,0.483612
35,43,0.729167,0.895833,297.149,0.214944,-1.96573,0.515556
36,43,0.75,0.895833,297.014,0.201395,-1.78867,0.542589
37,43,0.770833,0.895833,296.877,0.187674,-1.60411,0.563721
38,43,0.791667,0.895833,296.737,0.173712,-1.41428,0.577856
39,43,0.8125,0.895833,296.594,0.159421,-1.22176,0.58377
40,43,0.833333,0.895833,296.447,0.144702,-1.0295,0.580109
41,43,0.854167,0.895833,296.295,0.129462,-0.840843,0.565377
42,43,0.875,0.895833,296.136,0.113602,-0.65957,0.537946
43,43,0.895833,0.895833,295.97,0.0970337,-0.489868,0.496036
44,43,0.916667,0.895833,295.797,0.0796753,-0.336385,0.437846
45,43,0.9375,0.895833,295.615,0.0614685,-0.204259,0.361643
46,43,0.958333,0.895833,295.424,0.0423614,-0.0992674,0.266057
47,43,0.979167,0.895833,295.223,0.0222656,-0.0282309,0.150431
48,43,1,0.895833,295,0,0,0
0,44,0,0.916667,305,1,0,0
1,44,0.0208333,0.916667,304.582,0.95816,-0.0349111,-0.170377
2,44,0.0416667,0.916667,304.205,0.920459,-0.122498,-0.281537
3,44,0.0625,0.916667,303.848,0.884817,-0.249323,-0.359595
4,44,0.0833333,0.916667,303.509,0.850882,-0.40409,-0.410385
5,44,0.104167,0.916667,303.184,0.818384,-0.577481,-0.439349
6,44,0.125,0.916667,302.871,0.787112,-0.761825,-0.45132
7,44,0.145833,0.916667,302.569,0.756918,-0.950921,-0.450366
8,44,0.166667,0.916667,302.277,0.72771,-1.13984,-0.439779
9,44,0.1875,0.916667,301.994,0.699423,-1.32478,-0.422167
10,44,0.208333,0.916667,301.72,0.672028,-1.5028,-0.399553
11,44,0.229167,0.916667,301.455,0.645493,-1.67176,-0.37348
12,44,0.25,0.916667,301.198,0.619818,-1.83004,-0.345095
13,44,0.270833,0.916667,300.95,0.594992,-1.97653,-0.31524
14,44,0.291667,0.916667,300.71,0.571002,-2.11042,-0.284506
15,44,0.3125,0.916667,300.479,0.547858,-2.23117,-0.253299
16,44,0.333333,0.916667,300.255,0.525537,-2.33842,-0.221869
17,44,0.354167,0.916667,300.04,0.504031,-2.43194,-0.190367
18,44,0.375,0.916667,299.833,0.483322,-2.51157,-0.158862
19,44,0.395833,0.916667,299.634,0.463388,-2.57722,-0.127373
20,44,0.416667,0.916667,299.442,0.444208,-2.62882,-0.0958763
21,44,0.4375,0.916667,299.257,0.425739,-2.6663,-0.064347
22,44,0.458333,0.916667,299.08,0.407962,-2.68963,-0.0327476
23,44,0.479167,0.916667,298.908,0.390839,-2.69876,-0.0010487
24,44,0.5,0.916667,298.743,0.374313,-2.69366,0.0307642
25,44,0.520833,0.916667,298.584,0.358356,-2.67433,0.0626675
26,44,0.541667,0.916667,298.429,0.342908,-2.64078,0.0946165
27,44,0.5625,0.916667,298.279,0.327927,-2.59307,0.126517
28,44,0.583333,0.916667,298.134,0.313361,-2.53133,0.15824
29,44,0.604167,0.916667,297.991,0.299149,-2.45573,0.189596
30,44,0.625,0.916667,297.852,0.285233,-2.36659,0.220357
31,44,0.645833,0.916667,297.716,0.271561,-2.26431,0.250225
32,44,0.666667,0.916667,297.581,0.258057,-2.14945,0.278857
33,44,0.6875,0.916667,297.447,0.244659,-2.02273,0.305835
34,44,0.708333,0.916667,297.313,0.231302,-1.88506,0.330685
35,44,0.729167,0.916667,297.179,0.217908,-1.73758,0.352872
36,44,0.75,0.916667,297.044,0.204404,-1.58165,0.371775
37,44,0.770833,0.916667,296.907,0.190704,-1.41894,0.386711
38,44,0.791667,0.916667,296.767,0.17673,-1.25138,0.396908
39,44,0.8125,0.916667,296.624,0.162378,-1.08125,0.401499
40,44,0.833333,0.916667,296.476,0.147556,-0.911184,0.399515
41,44,0.854167,0.916667,296.322,0.132156,-0.744187,0.389855
42,44,0.875,0.916667,296.161,0.116083,-0.583669,0.371291
43,44,0.895833,0.916667,295.992,0.0992187,-0.433436,0.342488
44,44,0.916667,0.916667,295.815,0.0814728,-0.297694,0.302048
45,44,0.9375,0.916667,295.628,0.062793,-0.18102,0.248711
46,44,0.958333,0.916667,295.432,0.0431641,-0.0884265,0.181731
47,44,0.979167,0.916667,295.226,0.0226379,-0.0255416,0.101671
48,44,1,0.916667,295,0,0,0
0,45,0,0.9375,305,1,0,0
1,45,0.0208333,0.9375,304.566,0.956598,-0.0277249,-0.111736
2,45,0.0416667,0.9375,304.18,0.917957,-0.101916,-0.179843
3,45,0.0625,0.9375,303.817,0.881729,-0.210248,-0.226934
4,45,0.0833333,0.9375,303.474,0.847418,-0.34233,-0.256532
5,45,0.104167,0.9375,303.147,0.814682,-0.489689,-0.272375
6,45,0.125,0.9375,302.833,0.783282,-0.645466,-0.277758
7,45,0.145833,0.9375,302.531,0.753061,-0.804258,-0.275369
8,45,0.166667,0.9375,302.239,0.723907,-0.961903,-0.267331
9,45,0.1875,0.9375,301.958,0.695752,-1.1153,-0.255286
10,45,0.208333,0.9375,301.686,0.668552,-1.26215,-0.240477
11,45,0.229167,0.9375,301.423,0.64227,-1.4008,-0.223827
12,45,0.25,0.9375,301.169,0.616892,-1.5301,-0.206016
13,45,0.270833,0.9375,300.924,0.592389,-1.64927,-0.187531
14,45,0.291667,0.9375,300.688,0.568762,-1.75779,-0.168696
15,45,0.3125,0.9375,300.46,0.545996,-1.85534,-0.149726
16,45,0.333333,0.9375,300.241,0.524069,-1.94172,-0.130751
17,45,0.354167,0.9375,300.03,0.502957,-2.01685,-0.111839
18,45,0.375,0.9375,299.826,0.482639,-2.08066,-0.093
19,45,0.395833,0.9375,299.631,0.463095,-2.13313,-0.0742271
20,45,0.416667,0.9375,299.443,0.444299,-2.17424,-0.0554936
21,45,0.4375,0.9375,299.262,0.426221,-2.20396,-0.0367666
22,45,0.458333,0.9375,299.088,0.408817,-2.22227,-0.0180075
23,45,0.479167,0.9375,298.921,0.392053,-2.22914,0.000815499
24,45,0.5,0.9375,298.759,0.375882,-2.22454,0.0197206
25,45,0.520833,0.9375,298.603,0.360263,-2.20842,0.0387068
26,45,0.541667,0.9375,298.451,0.345148,-2.1808,0.057749
27,45,0.5625,0.9375,298.305,0.330478,-2.14168,0.0768033
28,45,0.583333,0.9375,298.162,0.316211,-2.09113,0.0957937
29,45,0.604167,0.9375,298.023,0.302274,-2.02926,0.114618
30,45,0.625,0.9375,297.886,0.288623,-1.95628,0.133139
31,45,0.645833,0.9375,297.752,0.275192,-1.87249,0.151182
32,45,0.666667,0.9375,297.619,0.261899,-1.77828,0.168537
33,45,0.6875,0.9375,297.487,0.248688,-1.67422,0.184968
34,45,0.708333,0.9375,297.355,0.235492,-1.56101,0.200179
35,45,0.729167,0.9375,297.222,0.222217,-1.43954,0.213846
36,45,0.75,0.9375,297.088,0.208789,-1.31093,0.225599
37,45,0.770833,0.9375,296.951,0.195126,-1.17648,0.235019
38,45,0.791667,0.9375,296.811,0.18114,-1.03781,0.241622
39,45,0.8125,0.9375,296.667,0.16673,-0.896773,0.244873
40,45,0.833333,0.9375,296.518,0.151785,-0.755582,0.244155
41,45,0.854167,0.9375,296.362,0.1362,-0.616771,0.238746
42,45,0.875,0.9375,296.199,0.119852,-0.483269,0.227814
43,45,0.895833,0.9375,296.026,0.102615,-0.358372,0.210404
44,45,0.916667,0.9375,295.844,0.0843689,-0.245755,0.18549
45,45,0.9375,0.9375,295.65,0.0650208,-0.149374,0.152121
46,45,0.958333,0.9375,295.446,0.0445679,-0.0733827,0.109857
47,45,0.979167,0.9375,295.232,0.0232239,-0.021882,0.0596098
48,45,1,0.9375,295,0,0,0
0,46,0,0.958333,305,1,0,0
1,46,0.0208333,0.958333,304.537,0.953656,-0.0157772,-0.0654982
2,46,0.0416667,0.958333,304.14,0.914047,-0.0722841,-0.0968932
3,46,0.0625,0.958333,303.772,0.877209,-0.155596,-0.118493
4,46,0.0833333,0.958333,303.425,0.842526,-0.257135,-0.131222
5,46,0.104167,0.958333,303.096,0.809555,-0.369656,-0.137241
6,46,0.125,0.958333,302.781,0.778052,-0.487548,-0.138308
7,46,0.145833,0.958333,302.478,0.747845,-0.606655,-0.135787
8,46,0.166667,0.958333,302.188,0.71882,-0.723933,-0.130726
9,46,0.1875,0.958333,301.909,0.690897,-0.837195,-0.123923
10,46,0.208333,0.958333,301.64,0.664011,-0.944889,-0.115971
11,46,0.229167,0.958333,301.381,0.638107,-1.04596,-0.107303
12,46,0.25,0.958333,301.131,0.613147,-1.13971,-0.0982246
13,46,0.270833,0.958333,300.891,0.589111,-1.22571,-0.088949
14,46,0.291667,0.958333,300.66,0.56597,-1.30369,-0.0796177
15,46,0.3125,0.958333,300.437,0.543698,-1.37353,-0.0703159
16,46,0.333333,0.958333,300.223,0.522269,-1.43519,-0.0610873
17,46,0.354167,0.958333,300.017,0.50166,-1.48866,-0.0519467
18,46,0.375,0.958333,299.818,0.481845,-1.53395,-0.0428898
19,46,0.395833,0.958333,299.628,0.462796,-1.57109,-0.0339009
20,46,0.416667,0.958333,299.445,0.444489,-1.60009,-0.0249602
21,46,0.4375,0.958333,299.269,0.426886,-1.62096,-0.0160351
22,46,0.458333,0.958333,299.1,0.409955,-1.63368,-0.00710711
23,46,0.479167,0.958333,298.936,0.393649,-1.63822,0.00185153
24,46,0.5,0.958333,298.779,0.377927,-1.63457,0.0108532
25,46,0.520833,0.958333,298.627,0.362744,-1.62266,0.0199046
26,46,0.541667,0.958333,298.48,0.348044,-1.6025,0.028998
27,46,0.5625,0.958333,298.338,0.333777,-1.57404,0.0381174
28,46,0.583333,0.958333,298.199,0.319894,-1.53732,0.0472307
29,46,0.604167,0.958333,298.063,0.306335,-1.49237,0.0562923
30,46,0.625,0.958333,297.93,0.293036,-1.43932,0.0652405
31,46,0.645833,0.958333,297.799,0.279932,-1.37835,0.0739898
32,46,0.666667,0.958333,297.669,0.266943,-1.3097,0.0824497
33,46,0.6875,0.958333,297.54,0.254004,-1.23374,0.090501
34,46,0.708333,0.958333,297.41,0.241037,-1.15097,0.0980101
35,46,0.729167,0.958333,297.28,0.227957,-1.06198,0.104818
36,46,0.75,0.958333,297.147,0.214676,-0.967556,0.110748
37,46,0.770833,0.958333,297.011,0.201108,-0.868642,0.115602
38,46,0.791667,0.958333,296.872,0.187155,-0.766385,0.119142
39,46,0.8125,0.958333,296.727,0.172705,-0.662144,0.121107
40,46,0.833333,0.958333,296.576,0.157645,-0.557558,0.121176
41,46,0.854167,0.958333,296.419,0.141852,-0.454525,0.118975
42,46,0.875,0.958333,296.252,0.125198,-0.355303,0.114044
43,46,0.895833,0.958333,296.075,0.107541,-0.262496,0.105806
44,46,0.916667,0.958333,295.887,0.0886932,-0.179087,0.0935716
45,46,0.9375,0.958333,295.685,0.0685211,-0.108319,0.0766178
46,46,0.958333,0.958333,295.469,0.046933,-0.0534342,0.0545445
47,46,0.979167,0.958333,295.241,0.0241394,-0.0172513,0.02731
48,46,1,0.958333,295,0,0,0
0,47,0,0.979167,305,1,0,0
1,47,0.0208333,0.979167,304.484,0.948373,0.00163557,-0.0337519
2,47,0.0416667,0.979167,304.08,0.90802,-0.0323571,-0.0386988
3,47,0.0625,0.979167,303.707,0.870663,-0.0840641,-0.0419495
4,47,0.0833333,0.979167,303.355,0.835526,-0.145624,-0.0437843
5,47,0.104167,0.979167,303.023,0.802277,-0.212207,-0.044146
6,47,0.125,0.979167,302.707,0.770709,-0.280702,-0.0433489
7,47,0.145833,0.979167,302.406,0.740631,-0.348909,-0.0417064
8,47,0.166667,0.979167,302.119,0.711893,-0.41526,-0.0394741
9,47,0.1875,0.979167,301.844,0.684372,-0.478683,-0.0368661
10,47,0.208333,0.979167,301.58,0.657971,-0.538441,-0.0340356
11,47,0.229167,0.979167,301.326,0.632623,-0.594084,-0.0310853
12,47,0.25,0.979167,301.083,0.608258,-0.645347,-0.0280968
13,47,0.270833,0.979167,300.848,0.584836,-0.692087,-0.025116
14,47,0.291667,0.979167,300.623,0.562317,-0.734254,-0.0221746
15,47,0.3125,0.979167,300.407,0.540674,-0.771852,-0.0192848
16,47,0.333333,0.979167,300.199,0.519873,-0.804913,-0.016458
17,47,0.354167,0.979167,299.999,0.499887,-0.833482,-0.013686
18,47,0.375,0.979167,299.807,0.480685,-0.857602,-0.0109624
19,47,0.395833,0.979167,299.622,0.462238,-0.87732,-0.00828022
20,47,0.416667,0.979167,299.445,0.444519,-0.892657,-0.00563053
21,47,0.4375,0.979167,299.275,0.427496,-0.903627,-0.00299544
22,47,0.458333,0.979167,299.111,0.411133,-0.910223,-0.000372868
23,47,0.479167,0.979167,298.954,0.395389,-0.912433,0.00225143
24,47,0.5,0.979167,298.802,0.380212,-0.910235,0.00488113
25,47,0.520833,0.979167,298.656,0.36557,-0.903589,0.00752335
26,47,0.541667,0.979167,298.514,0.351398,-0.892471,0.0101814
27,47,0.5625,0.979167,298.376,0.337646,-0.876846,0.0128493
28,47,0.583333,0.979167,298.243,0.324268,-0.856704,0.0155174
29,47,0.604167,0.979167,298.112,0.311191,-0.832051,0.0181782
30,47,0.625,0.979167,297.984,0.298361,-0.802919,0.020821
31,47,0.645833,0.979167,297.857,0.285706,-0.769388,0.0234155
32,47,0.666667,0.979167,297.731,0.273145,-0.731569,0.0259457
33,47,0.6875,0.979167,297.606,0.260596,-0.689628,0.0283803
34,47,0.708333,0.979167,297.48,0.24798,-0.643811,0.030683
35,47,0.729167,0.979167,297.352,0.235211,-0.594429,0.0328081
36,47,0.75,0.979167,297.222,0.222192,-0.541882,0.0347125
37,47,0.770833,0.979167,297.088,0.208817,-0.486667,0.0363409
38,47,0.791667,0.979167,296.95,0.19498,-0.429401,0.0376319
39,47,0.8125,0.979167,296.806,0.180566,-0.370825,0.0385075
40,47,0.833333,0.979167,296.654,0.165442,-0.311841,0.0388796
41,47,0.854167,0.979167,296.495,0.149475,-0.25352,0.0386343
42,47,0.875,0.979167,296.325,0.132504,-0.197176,0.0376204
43,47,0.895833,0.979167,296.144,0.114368,-0.144401,0.0356202
44,47,0.916667,0.979167,295.949,0.0948639,-0.0971499,0.0323199
45,47,0.9375,0.979167,295.738,0.0737732,-0.0578012,0.0272636
46,47,0.958333,0.979167,295.508,0.0508301,-0.0288235,0.0198081
47,47,0.979167,0.979167,295.259,0.0258728,-0.0117184,0.00900181
48,47,1,0.979167,295,0,0,0
0,48,0,1,305,1,0,0
1,48,0.0208333,1,304.458,0.945831,0,0
2,48,0.0416667,1,304.023,0.902289,0,0
3,48,0.0625,1,303.633,0.863297,0,0
4,48,0.0833333,1,303.274,0.827365,0,0
5,48,0.104167,1,302.938,0.793814,0,0
6,48,0.125,1,302.623,0.762265,0,0
7,48,0.145833,1,302.324,0.732425,0,0
8,48,0.166667,1,302.041,0.70408,0,0
9,48,0.1875,1,301.771,0.677063,0,0
10,48,0.208333,1,301.512,0.65123,0,0
11,48,0.229167,1,301.265,0.626483,0,0
12,48,0.25,1,301.027,0.602744,0,0
13,48,0.270833,1,300.799,0.579941,0,0
14,48,0.291667,1,300.581,0.558051,0,0
15,48,0.3125,1,300.37,0.537021,0,0
16,48,0.333333,1,300.168,0.516818,0,0
17,48,0.354167,1,299.974,0.497421,0,0
18,48,0.375,1,299.788,0.478799,0,0
19,48,0.395833,1,299.609,0.460919,0,0
20,48,0.416667,1,299.438,0.443759,0,0
21,48,0.4375,1,299.273,0.427286,0,0
22,48,0.458333,1,299.115,0.411469,0,0
23,48,0.479167,1,298.963,0.396265,0,0
24,48,0.5,1,298.816,0.381628,0,0
25,48,0.520833,1,298.675,0.367523,0,0
26,48,0.541667,1,298.539,0.353891,0,0
27,48,0.5625,1,298.407,0.34068,0,0
28,48,0.583333,1,298.278,0.327832,0,0
29,48,0.604167,1,298.153,0.315286,0,0
30,48,0.625,1,298.03,0.302972,0,0
31,48,0.645833,1,297.908,0.290833,0,0
32,48,0.666667,1,297.788,0.27876,0,0
33,48,0.6875,1,297.667,0.266675,0,0
34,48,0.708333,1,297.545,0.254492,0,0
35,48,0.729167,1,297.421,0.242108,0,0
36,48,0.75,1,297.294,0.229419,0,0
37,48,0.770833,1,297.163,0.216315,0,0
38,48,0.791667,1,297.027,0.202661,0,0
39,48,0.8125,1,296.883,0.188336,0,0
40,48,0.833333,1,296.732,0.173187,0,0
41,48,0.854167,1,296.57,0.15704,0,0
42,48,0.875,1,296.397,0.139713,0,0
43,48,0.895833,1,296.21,0.120975,0,0
44,48,0.916667,1,296.006,0.10058,0,0
45,48,0.9375,1,295.783,0.0782684,0,0
46,48,0.958333,1,295.539,0.0538544,0,0
47,48,0.979167,1,295.277,0.027655,0,0
48,48,1,1,295,0,0,0
