i,j,k,fill,curvature,temperature,liquid_frac,ux,uy,uz,vmag
37,47,74,9.975274e-01,0.000000e+00,3.053989e+02,0.000000e+00,-9.690174e-09,5.935934e-09,-4.178946e-08,4.330697e-08
38,47,74,9.975274e-01,0.000000e+00,3.037050e+02,0.000000e+00,-6.984782e-09,1.009999e-08,-5.441861e-08,5.578693e-08
39,47,74,9.975274e-01,0.000000e+00,3.027560e+02,0.000000e+00,-2.628456e-09,1.306648e-08,-6.347732e-08,6.486149e-08
0,48,74,9.975274e-01,0.000000e+00,3.015248e+02,0.000000e+00,2.023988e-09,1.486980e-08,-5.934231e-08,6.121044e-08
1,48,74,9.975274e-01,0.000000e+00,3.020874e+02,0.000000e+00,3.542619e-09,1.353110e-08,-5.500505e-08,5.675559e-08
2,48,74,9.975274e-01,0.000000e+00,3.031093e+02,0.000000e+00,4.021196e-09,1.041263e-08,-4.757736e-08,4.886919e-08
3,48,74,9.975274e-01,0.000000e+00,3.045765e+02,0.000000e+00,4.870770e-09,6.341249e-09,-3.872730e-08,3.954415e-08
4,48,74,9.975274e-01,0.000000e+00,3.065881e+02,0.000000e+00,6.534040e-09,2.480723e-09,-2.932078e-08,3.014226e-08
5,48,74,9.975274e-01,0.000000e+00,3.092759e+02,0.000000e+00,8.456943e-09,-7.867803e-10,-1.971453e-08,2.146629e-08
6,48,74,9.975274e-01,0.000000e+00,3.127751e+02,0.000000e+00,1.014921e-08,-3.356188e-09,-1.080037e-08,1.519600e-08
7,48,74,9.975274e-01,0.000000e+00,3.172104e+02,0.000000e+00,1.154593e-08,-5.453110e-09,-2.960542e-09,1.310762e-08
8,48,74,9.975274e-01,0.000000e+00,3.226793e+02,0.000000e+00,1.268966e-08,-7.328540e-09,4.054251e-09,1.520434e-08
9,48,74,9.975274e-01,0.000000e+00,3.292332e+02,0.000000e+00,1.341592e-08,-9.035594e-09,1.060103e-08,1.933935e-08
10,48,74,9.975274e-01,0.000000e+00,3.368583e+02,0.000000e+00,1.354717e-08,-1.042972e-08,1.685750e-08,2.401000e-08
11,48,74,9.975274e-01,0.000000e+00,3.454576e+02,0.000000e+00,1.312539e-08,-1.147495e-08,2.274381e-08,2.865714e-08
12,48,74,9.975274e-01,0.000000e+00,3.548391e+02,0.000000e+00,1.237005e-08,-1.234631e-08,2.811548e-08,3.310483e-08
13,48,74,9.975274e-01,0.000000e+00,3.647123e+02,0.000000e+00,1.142530e-08,-1.320964e-08,3.276413e-08,3.712843e-08
14,48,74,9.975274e-01,0.000000e+00,3.746958e+02,0.000000e+00,1.019917e-08,-1.410762e-08,3.669120e-08,4.061148e-08
15,48,74,9.975274e-01,0.000000e+00,3.843373e+02,0.000000e+00,8.751789e-09,-1.495858e-08,4.000856e-08,4.360090e-08
16,48,74,9.975274e-01,0.000000e+00,3.931443e+02,0.000000e+00,7.148012e-09,-1.562988e-08,4.274042e-08,4.606659e-08
17,48,74,9.975274e-01,0.000000e+00,4.006252e+02,0.000000e+00,5.378356e-09,-1.612489e-08,4.491915e-08,4.802779e-08
18,48,74,9.975274e-01,0.000000e+00,4.063338e+02,0.000000e+00,3.545423e-09,-1.652479e-08,4.663371e-08,4.960183e-08
19,48,74,9.975274e-01,0.000000e+00,4.099132e+02,0.000000e+00,1.732809e-09,-1.684211e-08,4.779468e-08,5.070494e-08
20,48,74,9.975274e-01,0.000000e+00,4.111330e+02,0.000000e+00,7.684798e-15,-1.696019e-08,4.820152e-08,5.109828e-08
21,48,74,9.975274e-01,0.000000e+00,4.099132e+02,0.000000e+00,-1.732806e-09,-1.684212e-08,4.779467e-08,5.070493e-08
22,48,74,9.975274e-01,0.000000e+00,4.063338e+02,0.000000e+00,-3.545437e-09,-1.652481e-08,4.663372e-08,4.960184e-08
23,48,74,9.975274e-01,0.000000e+00,4.006252e+02,0.000000e+00,-5.378407e-09,-1.612491e-08,4.491914e-08,4.802780e-08
24,48,74,9.975274e-01,0.000000e+00,3.931443e+02,0.000000e+00,-7.148258e-09,-1.562991e-08,4.274045e-08,4.606666e-08
25,48,74,9.975274e-01,0.000000e+00,3.843372e+02,0.000000e+00,-8.752909e-09,-1.495861e-08,4.000859e-08,4.360115e-08
26,48,74,9.975274e-01,0.000000e+00,3.746959e+02,0.000000e+00,-1.020350e-08,-1.410758e-08,3.669125e-08,4.061260e-08
27,48,74,9.975274e-01,0.000000e+00,3.647123e+02,0.000000e+00,-1.143908e-08,-1.320917e-08,3.276392e-08,3.713232e-08
28,48,74,9.975274e-01,0.000000e+00,3.548391e+02,0.000000e+00,-1.240642e-08,-1.234418e-08,2.811343e-08,3.311590e-08
29,48,74,9.975274e-01,0.000000e+00,3.454576e+02,0.000000e+00,-1.320628e-08,-1.146809e-08,2.273448e-08,2.868414e-08
30,48,74,9.975274e-01,0.000000e+00,3.368582e+02,0.000000e+00,-1.370289e-08,-1.041190e-08,1.682858e-08,2.407027e-08
31,48,74,9.975274e-01,0.000000e+00,3.292331e+02,0.000000e+00,-1.368136e-08,-8.995551e-09,1.052963e-08,1.946722e-08
32,48,74,9.975274e-01,0.000000e+00,3.226792e+02,0.000000e+00,-1.310176e-08,-7.250607e-09,3.893469e-09,1.547212e-08
33,48,74,9.975274e-01,0.000000e+00,3.172104e+02,0.000000e+00,-1.214371e-08,-5.313030e-09,-3.275077e-09,1.365372e-08
34,48,74,9.975274e-01,0.000000e+00,3.127752e+02,0.000000e+00,-1.099049e-08,-3.112005e-09,-1.141598e-08,1.614931e-08
35,48,74,9.975274e-01,0.000000e+00,3.092760e+02,0.000000e+00,-9.561337e-09,-3.834166e-10,-2.089392e-08,2.298091e-08
36,48,74,9.975274e-01,0.000000e+00,3.065876e+02,0.000000e+00,-7.759201e-09,3.136972e-09,-3.140427e-08,3.250037e-08
37,48,74,9.975274e-01,0.000000e+00,3.045755e+02,0.000000e+00,-5.668988e-09,7.301348e-09,-4.210149e-08,4.310432e-08
38,48,74,9.975274e-01,0.000000e+00,3.031401e+02,0.000000e+00,-3.401203e-09,1.144901e-08,-5.176527e-08,5.312524e-08
39,48,74,9.975274e-01,0.000000e+00,3.023361e+02,0.000000e+00,-7.402026e-10,1.420037e-08,-5.834454e-08,6.005234e-08
0,49,74,9.975274e-01,0.000000e+00,3.012644e+02,0.000000e+00,1.663100e-09,1.545122e-08,-5.298096e-08,5.521312e-08
1,49,74,9.975274e-01,0.000000e+00,3.017307e+02,0.000000e+00,1.441859e-09,1.429420e-08,-4.985823e-08,5.188686e-08
2,49,74,9.975274e-01,0.000000e+00,3.025776e+02,0.000000e+00,7.348483e-10,1.156345e-08,-4.483732e-08,4.631025e-08
3,49,74,9.975274e-01,0.000000e+00,3.037940e+02,0.000000e+00,1.090961e-09,7.840701e-09,-3.878194e-08,3.958163e-08
4,49,74,9.975274e-01,0.000000e+00,3.054614e+02,0.000000e+00,2.921433e-09,3.962687e-09,-3.177023e-08,3.214942e-08
5,49,74,9.975274e-01,0.000000e+00,3.076895e+02,0.000000e+00,5.378405e-09,4.379533e-10,-2.366600e-08,2.427341e-08
6,49,74,9.975274e-01,0.000000e+00,3.105902e+02,0.000000e+00,7.626014e-09,-2.520984e-09,-1.526339e-08,1.724768e-08
7,49,74,9.975274e-01,0.000000e+00,3.142668e+02,0.000000e+00,9.342703e-09,-4.912550e-09,-7.467640e-09,1.293000e-08
8,49,74,9.975274e-01,0.000000e+00,3.187999e+02,0.000000e+00,1.066626e-08,-6.981090e-09,-4.943891e-10,1.275732e-08
9,49,74,9.975274e-01,0.000000e+00,3.242327e+02,0.000000e+00,1.165749e-08,-8.916757e-09,5.842439e-09,1.579683e-08
10,49,74,9.975274e-01,0.000000e+00,3.305532e+02,0.000000e+00,1.216330e-08,-1.064612e-08,1.180472e-08,2.001592e-08
11,49,74,9.975274e-01,0.000000e+00,3.376812e+02,0.000000e+00,1.208308e-08,-1.201826e-08,1.746556e-08,2.440257e-08
12,49,74,9.975274e-01,0.000000e+00,3.454576e+02,0.000000e+00,1.149921e-08,-1.305646e-08,2.274746e-08,2.863826e-08
13,49,74,9.975274e-01,0.000000e+00,3.536415e+02,0.000000e+00,1.059376e-08,-1.394169e-08,2.747873e-08,3.258341e-08
14,49,74,9.975274e-01,0.000000e+00,3.619168e+02,0.000000e+00,9.491264e-09,-1.481813e-08,3.152970e-08,3.610793e-08
15,49,74,9.975274e-01,0.000000e+00,3.699086e+02,0.000000e+00,8.215671e-09,-1.575089e-08,3.492015e-08,3.917913e-08
16,49,74,9.975274e-01,0.000000e+00,3.772086e+02,0.000000e+00,6.727225e-09,-1.658630e-08,3.756529e-08,4.161144e-08
17,49,74,9.975274e-01,0.000000e+00,3.834094e+02,0.000000e+00,5.117497e-09,-1.723699e-08,3.963386e-08,4.352178e-08
18,49,74,9.975274e-01,0.000000e+00,3.881411e+02,0.000000e+00,3.448788e-09,-1.765761e-08,4.114185e-08,4.490365e-08
19,49,74,9.975274e-01,0.000000e+00,3.911081e+02,0.000000e+00,1.728219e-09,-1.791711e-08,4.211253e-08,4.579820e-08
20,49,74,9.975274e-01,0.000000e+00,3.921191e+02,0.000000e+00,1.415940e-15,-1.801505e-08,4.246279e-08,4.612625e-08
21,49,74,9.975274e-01,0.000000e+00,3.911081e+02,0.000000e+00,-1.728213e-09,-1.791711e-08,4.211252e-08,4.579818e-08
22,49,74,9.975274e-01,0.000000e+00,3.881411e+02,0.000000e+00,-3.448797e-09,-1.765760e-08,4.114184e-08,4.490363e-08
23,49,74,9.975274e-01,0.000000e+00,3.834094e+02,0.000000e+00,-5.117545e-09,-1.723700e-08,3.963385e-08,4.352178e-08
24,49,74,9.975274e-01,0.000000e+00,3.772086e+02,0.000000e+00,-6.727441e-09,-1.658631e-08,3.756528e-08,4.161147e-08
25,49,74,9.975274e-01,0.000000e+00,3.699085e+02,0.000000e+00,-8.216682e-09,-1.575089e-08,3.492014e-08,3.917934e-08
26,49,74,9.975274e-01,0.000000e+00,3.619168e+02,0.000000e+00,-9.495171e-09,-1.481804e-08,3.152964e-08,3.610887e-08
27,49,74,9.975274e-01,0.000000e+00,3.536415e+02,0.000000e+00,-1.060612e-08,-1.394112e-08,2.747819e-08,3.258674e-08
28,49,74,9.975274e-01,0.000000e+00,3.454576e+02,0.000000e+00,-1.153186e-08,-1.305414e-08,2.274470e-08,2.864813e-08
29,49,74,9.975274e-01,0.000000e+00,3.376812e+02,0.000000e+00,-1.215576e-08,-1.201092e-08,1.745522e-08,2.442764e-08
30,49,74,9.975274e-01,0.000000e+00,3.305532e+02,0.000000e+00,-1.230306e-08,-1.062730e-08,1.177538e-08,2.007397e-08
31,49,74,9.975274e-01,0.000000e+00,3.242326e+02,0.000000e+00,-1.189576e-08,-8.874844e-09,5.772281e-09,1.592455e-08
32,49,74,9.975274e-01,0.000000e+00,3.187999e+02,0.000000e+00,-1.103621e-08,-6.899949e-09,-6.483536e-10,1.303179e-08
33,49,74,9.975274e-01,0.000000e+00,3.142666e+02,0.000000e+00,-9.877520e-09,-4.766937e-09,-7.769323e-09,1.344067e-08
34,49,74,9.975274e-01,0.000000e+00,3.105902e+02,0.000000e+00,-8.369169e-09,-2.266014e-09,-1.584901e-08,1.806568e-08
35,49,74,9.975274e-01,0.000000e+00,3.076897e+02,0.000000e+00,-6.335850e-09,8.570224e-10,-2.476603e-08,2.557799e-08
36,49,74,9.975274e-01,0.000000e+00,3.054610e+02,0.000000e+00,-3.940978e-09,4.621443e-09,-3.364263e-08,3.418648e-08
37,49,74,9.975274e-01,0.000000e+00,3.037931e+02,0.000000e+00,-1.683233e-09,8.769552e-09,-4.169443e-08,4.263993e-08
38,49,74,9.975274e-01,0.000000e+00,3.026034e+02,0.000000e+00,-1.126168e-10,1.255112e-08,-4.832203e-08,4.992556e-08
39,49,74,9.975274e-01,0.000000e+00,3.019369e+02,0.000000e+00,9.133728e-10,1.491652e-08,-5.257133e-08,5.465420e-08
0,50,74,9.975274e-01,0.000000e+00,3.010256e+02,0.000000e+00,1.331481e-09,1.553884e-08,-4.627881e-08,4.883602e-08
1,50,74,9.975274e-01,0.000000e+00,3.014036e+02,0.000000e+00,-3.209235e-10,1.458167e-08,-4.419744e-08,4.654182e-08
2,50,74,9.975274e-01,0.000000e+00,3.020902e+02,0.000000e+00,-2.053438e-09,1.239609e-08,-4.132537e-08,4.319335e-08
3,50,74,9.975274e-01,0.000000e+00,3.030765e+02,0.000000e+00,-2.365609e-09,9.338679e-09,-3.793308e-08,3.913727e-08
4,50,74,9.975274e-01,0.000000e+00,3.044286e+02,0.000000e+00,-7.429928e-10,5.763640e-09,-3.348449e-08,3.398504e-08
5,50,74,9.975274e-01,0.000000e+00,3.062353e+02,0.000000e+00,1.985952e-09,2.162294e-09,-2.741010e-08,2.756688e-08
6,50,74,9.975274e-01,0.000000e+00,3.085872e+02,0.000000e+00,4.739411e-09,-1.134189e-09,-2.007018e-08,2.065334e-08
7,50,74,9.975274e-01,0.000000e+00,3.115683e+02,0.000000e+00,6.926947e-09,-3.902276e-09,-1.254443e-08,1.485170e-08
8,50,74,9.975274e-01,0.000000e+00,3.152440e+02,0.000000e+00,8.506794e-09,-6.217131e-09,-5.568117e-09,1.191731e-08
9,50,74,9.975274e-01,0.000000e+00,3.196489e+02,0.000000e+00,9.652416e-09,-8.302498e-09,7.082757e-10,1.275156e-08
10,50,74,9.975274e-01,0.000000e+00,3.247737e+02,0.000000e+00,1.042461e-08,-1.027401e-08,6.440591e-09,1.599090e-08
11,50,74,9.975274e-01,0.000000e+00,3.305532e+02,0.000000e+00,1.071387e-08,-1.200432e-08,1.182072e-08,1.996547e-08
12,50,74,9.975274e-01,0.000000e+00,3.368582e+02,0.000000e+00,1.046131e-08,-1.337281e-08,1.687711e-08,2.393967e-08
13,50,74,9.975274e-01,0.000000e+00,3.434938e+02,0.000000e+00,9.765561e-09,-1.441811e-08,2.153715e-08,2.769651e-08
14,50,74,9.975274e-01,0.000000e+00,3.502033e+02,0.000000e+00,8.775143e-09,-1.530122e-08,2.564190e-08,3.112294e-08
15,50,74,9.975274e-01,0.000000e+00,3.566830e+02,0.000000e+00,7.591277e-09,-1.616683e-08,2.907666e-08,3.412397e-08
16,50,74,9.975274e-01,0.000000e+00,3.626017e+02,0.000000e+00,6.286818e-09,-1.702741e-08,3.182151e-08,3.663421e-08
17,50,74,9.975274e-01,0.000000e+00,3.676292e+02,0.000000e+00,4.864205e-09,-1.775562e-08,3.389417e-08,3.857120e-08
18,50,74,9.975274e-01,0.000000e+00,3.714656e+02,0.000000e+00,3.304000e-09,-1.828068e-08,3.528896e-08,3.987995e-08
19,50,74,9.975274e-01,0.000000e+00,3.738712e+02,0.000000e+00,1.659730e-09,-1.857152e-08,3.609216e-08,4.062388e-08
20,50,74,9.975274e-01,0.000000e+00,3.746910e+02,0.000000e+00,-7.350676e-15,-1.866401e-08,3.635083e-08,4.086230e-08
21,50,74,9.975274e-01,0.000000e+00,3.738712e+02,0.000000e+00,-1.659723e-09,-1.857152e-08,3.609215e-08,4.062388e-08
22,50,74,9.975274e-01,0.000000e+00,3.714657e+02,0.000000e+00,-3.304018e-09,-1.828070e-08,3.528897e-08,3.987996e-08
23,50,74,9.975274e-01,0.000000e+00,3.676292e+02,0.000000e+00,-4.864240e-09,-1.775564e-08,3.389419e-08,3.857122e-08
24,50,74,9.975274e-01,0.000000e+00,3.626017e+02,0.000000e+00,-6.287006e-09,-1.702741e-08,3.182150e-08,3.663424e-08
25,50,74,9.975274e-01,0.000000e+00,3.566829e+02,0.000000e+00,-7.592162e-09,-1.616680e-08,2.907662e-08,3.412413e-08
26,50,74,9.975274e-01,0.000000e+00,3.502033e+02,0.000000e+00,-8.778573e-09,-1.530110e-08,2.564173e-08,3.112370e-08
27,50,74,9.975274e-01,0.000000e+00,3.434939e+02,0.000000e+00,-9.776512e-09,-1.441747e-08,2.153632e-08,2.769940e-08
28,50,74,9.975274e-01,0.000000e+00,3.368583e+02,0.000000e+00,-1.049021e-08,-1.337028e-08,1.687381e-08,2.394857e-08
29,50,74,9.975274e-01,0.000000e+00,3.305532e+02,0.000000e+00,-1.077812e-08,-1.199666e-08,1.180984e-08,1.998900e-08
30,50,74,9.975274e-01,0.000000e+00,3.247737e+02,0.000000e+00,-1.054803e-08,-1.025451e-08,6.411462e-09,1.604751e-08
31,50,74,9.975274e-01,0.000000e+00,3.196489e+02,0.000000e+00,-9.862880e-09,-8.259731e-09,6.401376e-10,1.288058e-08
32,50,74,9.975274e-01,0.000000e+00,3.152440e+02,0.000000e+00,-8.833195e-09,-6.134396e-09,-5.715326e-09,1.217871e-08
33,50,74,9.975274e-01,0.000000e+00,3.115683e+02,0.000000e+00,-7.398463e-09,-3.753183e-09,-1.283249e-08,1.528059e-08
34,50,74,9.975274e-01,0.000000e+00,3.085872e+02,0.000000e+00,-5.383598e-09,-8.737096e-10,-2.061702e-08,2.132623e-08
35,50,74,9.975274e-01,0.000000e+00,3.062353e+02,0.000000e+00,-2.797361e-09,2.583616e-09,-2.841245e-08,2.866649e-08
36,50,74,9.975274e-01,0.000000e+00,3.044283e+02,0.000000e+00,-7.975930e-11,6.402395e-09,-3.512455e-08,3.570338e-08
37,50,74,9.975274e-01,0.000000e+00,3.030758e+02,0.000000e+00,1.953103e-09,1.020468e-08,-4.037986e-08,4.169512e-08
38,50,74,9.975274e-01,0.000000e+00,3.021111e+02,0.000000e+00,2.647643e-09,1.330198e-08,-4.414474e-08,4.618129e-08
39,50,74,9.975274e-01,0.000000e+00,3.015710e+02,0.000000e+00,2.250125e-09,1.514252e-08,-4.633926e-08,4.880252e-08
0,51,74,9.975274e-01,0.000000e+00,3.008137e+02,0.000000e+00,1.037051e-09,1.508578e-08,-3.941719e-08,4.221814e-08
1,51,74,9.975274e-01,0.000000e+00,3.011134e+02,0.000000e+00,-1.688891e-09,1.436536e-08,-3.822130e-08,4.086666e-08
2,51,74,9.975274e-01,0.000000e+00,3.016581e+02,0.000000e+00,-4.153352e-09,1.281597e-08,-3.713941e-08,3.950741e-08
3,51,74,9.975274e-01,0.000000e+00,3.024403e+02,0.000000e+00,-5.162125e-09,1.061051e-08,-3.605675e-08,3.793837e-08
4,51,74,9.975274e-01,0.000000e+00,3.035128e+02,0.000000e+00,-4.118428e-09,7.718100e-09,-3.410011e-08,3.520438e-08
5,51,74,9.975274e-01,0.000000e+00,3.049457e+02,0.000000e+00,-1.539623e-09,4.327181e-09,-3.037913e-08,3.072437e-08
6,51,74,9.975274e-01,0.000000e+00,3.068112e+02,0.000000e+00,1.505683e-09,8.782799e-10,-2.474980e-08,2.481111e-08
7,51,74,9.975274e-01,0.000000e+00,3.091755e+02,0.000000e+00,4.181271e-09,-2.269477e-09,-1.802731e-08,1.864450e-08
8,51,74,9.975274e-01,0.000000e+00,3.120908e+02,0.000000e+00,6.166819e-09,-4.942930e-09,-1.120019e-08,1.370790e-08
9,51,74,9.975274e-01,0.000000e+00,3.155844e+02,0.000000e+00,7.537837e-09,-7.232812e-09,-4.913737e-09,1.154458e-08
10,51,74,9.975274e-01,0.000000e+00,3.196489e+02,0.000000e+00,8.462416e-09,-9.333964e-09,7.540958e-10,1.262157e-08
11,51,74,9.975274e-01,0.000000e+00,3.242326e+02,0.000000e+00,9.004607e-09,-1.130705e-08,5.905664e-09,1.561439e-08
12,51,74,9.975274e-01,0.000000e+00,3.292332e+02,0.000000e+00,9.090987e-09,-1.302636e-08,1.066937e-08,1.913550e-08
13,51,74,9.975274e-01,0.000000e+00,3.344957e+02,0.000000e+00,8.708590e-09,-1.439152e-08,1.509770e-08,2.260301e-08
14,51,74,9.975274e-01,0.000000e+00,3.398169e+02,0.000000e+00,7.950865e-09,-1.544314e-08,1.911825e-08,2.583049e-08
15,51,74,9.975274e-01,0.000000e+00,3.449558e+02,0.000000e+00,6.945927e-09,-1.631306e-08,2.260918e-08,2.873216e-08
16,51,74,9.975274e-01,0.000000e+00,3.496499e+02,0.000000e+00,5.783996e-09,-1.710418e-08,2.546333e-08,3.121520e-08
17,51,74,9.975274e-01,0.000000e+00,3.536371e+02,0.000000e+00,4.493353e-09,-1.777927e-08,2.758913e-08,3.312782e-08
18,51,74,9.975274e-01,0.000000e+00,3.566797e+02,0.000000e+00,3.088969e-09,-1.833365e-08,2.905319e-08,3.449279e-08
19,51,74,9.975274e-01,0.000000e+00,3.585875e+02,0.000000e+00,1.583934e-09,-1.869653e-08,2.990323e-08,3.530258e-08
20,51,74,9.975274e-01,0.000000e+00,3.592375e+02,0.000000e+00,1.202838e-14,-1.882045e-08,3.017911e-08,3.556667e-08
21,51,74,9.975274e-01,0.000000e+00,3.585875e+02,0.000000e+00,-1.583947e-09,-1.869653e-08,2.990322e-08,3.530258e-08
22,51,74,9.975274e-01,0.000000e+00,3.566797e+02,0.000000e+00,-3.088994e-09,-1.833366e-08,2.905317e-08,3.449278e-08
23,51,74,9.975274e-01,0.000000e+00,3.536371e+02,0.000000e+00,-4.493391e-09,-1.777927e-08,2.758910e-08,3.312781e-08
24,51,74,9.975274e-01,0.000000e+00,3.496498e+02,0.000000e+00,-5.784164e-09,-1.710417e-08,2.546330e-08,3.121520e-08
25,51,74,9.975274e-01,0.000000e+00,3.449558e+02,0.000000e+00,-6.946698e-09,-1.631304e-08,2.260914e-08,2.873229e-08
26,51,74,9.975274e-01,0.000000e+00,3.398169e+02,0.000000e+00,-7.953865e-09,-1.544299e-08,1.911801e-08,2.583115e-08
27,51,74,9.975274e-01,0.000000e+00,3.344956e+02,0.000000e+00,-8.718137e-09,-1.439082e-08,1.509668e-08,2.260556e-08
28,51,74,9.975274e-01,0.000000e+00,3.292332e+02,0.000000e+00,-9.116147e-09,-1.302370e-08,1.066573e-08,1.914363e-08
29,51,74,9.975274e-01,0.000000e+00,3.242326e+02,0.000000e+00,-9.060479e-09,-1.129919e-08,5.894598e-09,1.563683e-08
30,51,74,9.975274e-01,0.000000e+00,3.196489e+02,0.000000e+00,-8.569726e-09,-9.314196e-09,7.254963e-10,1.267757e-08
31,51,74,9.975274e-01,0.000000e+00,3.155844e+02,0.000000e+00,-7.720942e-09,-7.189813e-09,-4.979557e-09,1.166629e-08
32,51,74,9.975274e-01,0.000000e+00,3.120908e+02,0.000000e+00,-6.450458e-09,-4.859891e-09,-1.133975e-08,1.392181e-08
33,51,74,9.975274e-01,0.000000e+00,3.091755e+02,0.000000e+00,-4.588578e-09,-2.119335e-09,-1.829771e-08,1.898296e-08
34,51,74,9.975274e-01,0.000000e+00,3.068112e+02,0.000000e+00,-2.053187e-09,1.135571e-09,-2.525129e-08,2.536007e-08
35,51,74,9.975274e-01,0.000000e+00,3.049458e+02,0.000000e+00,8.714636e-10,4.736845e-09,-3.126362e-08,3.163244e-08
36,51,74,9.975274e-01,0.000000e+00,3.035125e+02,0.000000e+00,3.476433e-09,8.318231e-09,-3.549945e-08,3.662635e-08
37,51,74,9.975274e-01,0.000000e+00,3.024398e+02,0.000000e+00,4.894138e-09,1.138971e-08,-3.805727e-08,4.002542e-08
38,51,74,9.975274e-01,0.000000e+00,3.016748e+02,0.000000e+00,4.696940e-09,1.360862e-08,-3.934724e-08,4.189822e-08
39,51,74,9.975274e-01,0.000000e+00,3.012464e+02,0.000000e+00,3.227999e-09,1.484772e-08,-3.986592e-08,4.266341e-08
0,52,74,9.975274e-01,0.000000e+00,3.006316e+02,0.000000e+00,7.883830e-10,1.409513e-08,-3.265022e-08,3.557149e-08
1,52,74,9.975274e-01,0.000000e+00,3.008640e+02,0.000000e+00,-2.584315e-09,1.364461e-08,-3.217619e-08,3.504513e-08
2,52,74,9.975274e-01,0.000000e+00,3.012867e+02,0.000000e+00,-5.496584e-09,1.276499e-08,-3.249127e-08,3.533893e-08
3,52,74,9.975274e-01,0.000000e+00,3.018935e+02,0.000000e+00,-7.087191e-09,1.146418e-08,-3.319555e-08,3.582737e-08
4,52,74,9.975274e-01,0.000000e+00,3.027256e+02,0.000000e+00,-6.833508e-09,9.514246e-09,-3.339993e-08,3.539454e-08
5,52,74,9.975274e-01,0.000000e+00,3.038372e+02,0.000000e+00,-4.845847e-09,6.754116e-09,-3.204169e-08,3.310242e-08
6,52,74,9.975274e-01,0.000000e+00,3.052845e+02,0.000000e+00,-1.911114e-09,3.459145e-09,-2.864561e-08,2.891693e-08
7,52,74,9.975274e-01,0.000000e+00,3.071189e+02,0.000000e+00,1.070269e-09,9.947280e-11,-2.341456e-08,2.343922e-08
8,52,74,9.975274e-01,0.000000e+00,3.093805e+02,0.000000e+00,3.519060e-09,-2.965985e-09,-1.727291e-08,1.787552e-08
9,52,74,9.975274e-01,0.000000e+00,3.120909e+02,0.000000e+00,5.273038e-09,-5.597375e-09,-1.109206e-08,1.349701e-08
10,52,74,9.975274e-01,0.000000e+00,3.152440e+02,0.000000e+00,6.423813e-09,-7.881214e-09,-5.409812e-09,1.151716e-08
11,52,74,9.975274e-01,0.000000e+00,3.187999e+02,0.000000e+00,7.125243e-09,-9.964991e-09,-3.134241e-10,1.225432e-08
12,52,74,9.975274e-01,0.000000e+00,3.226792e+02,0.000000e+00,7.442746e-09,-1.190516e-08,4.246071e-09,1.466821e-08
13,52,74,9.975274e-01,0.000000e+00,3.267618e+02,0.000000e+00,7.362733e-09,-1.359732e-08,8.387462e-09,1.759109e-08
14,52,74,9.975274e-01,0.000000e+00,3.308898e+02,0.000000e+00,6.890694e-09,-1.496079e-08,1.216027e-08,2.047386e-08
15,52,74,9.975274e-01,0.000000e+00,3.348762e+02,0.000000e+00,6.103566e-09,-1.600229e-08,1.551073e-08,2.310648e-08
16,52,74,9.975274e-01,0.000000e+00,3.385176e+02,0.000000e+00,5.109073e-09,-1.680810e-08,1.836391e-08,2.541354e-08
17,52,74,9.975274e-01,0.000000e+00,3.416108e+02,0.000000e+00,3.971948e-09,-1.743146e-08,2.061014e-08,2.728388e-08
18,52,74,9.975274e-01,0.000000e+00,3.439712e+02,0.000000e+00,2.721498e-09,-1.791477e-08,2.221291e-08,2.866634e-08
19,52,74,9.975274e-01,0.000000e+00,3.454511e+02,0.000000e+00,1.384560e-09,-1.821911e-08,2.315611e-08,2.949675e-08
20,52,74,9.975274e-01,0.000000e+00,3.459554e+02,0.000000e+00,4.423035e-15,-1.832352e-08,2.346402e-08,2.977098e-08
21,52,74,9.975274e-01,0.000000e+00,3.454510e+02,0.000000e+00,-1.384568e-09,-1.821911e-08,2.315609e-08,2.949674e-08
22,52,74,9.975274e-01,0.000000e+00,3.439712e+02,0.000000e+00,-2.721515e-09,-1.791475e-08,2.221290e-08,2.866632e-08
23,52,74,9.975274e-01,0.000000e+00,3.416108e+02,0.000000e+00,-3.971987e-09,-1.743145e-08,2.061013e-08,2.728387e-08
24,52,74,9.975274e-01,0.000000e+00,3.385178e+02,0.000000e+00,-5.109229e-09,-1.680812e-08,1.836391e-08,2.541358e-08
25,52,74,9.975274e-01,0.000000e+00,3.348763e+02,0.000000e+00,-6.104240e-09,-1.600226e-08,1.551067e-08,2.310660e-08
26,52,74,9.975274e-01,0.000000e+00,3.308898e+02,0.000000e+00,-6.893270e-09,-1.496066e-08,1.215997e-08,2.047446e-08
27,52,74,9.975274e-01,0.000000e+00,3.267617e+02,0.000000e+00,-7.370904e-09,-1.359658e-08,8.386328e-09,1.759340e-08
28,52,74,9.975274e-01,0.000000e+00,3.226792e+02,0.000000e+00,-7.464297e-09,-1.190248e-08,4.242290e-09,1.467589e-08
29,52,74,9.975274e-01,0.000000e+00,3.187999e+02,0.000000e+00,-7.173083e-09,-9.957110e-09,-3.244802e-10,1.227609e-08
30,52,74,9.975274e-01,0.000000e+00,3.152440e+02,0.000000e+00,-6.515729e-09,-7.861614e-09,-5.437713e-09,1.156842e-08
